"All this are the colors of the flag except ,,,",Level2
"There are .........stanzas in the national anthem,,,",Level2
"All the following is the feature of the coast of arms        except ,,,",Level2
"which currency are we using today.,,,",Level2
" The national pledge  is said during occasions like,,,",Level3
"Many schools recite the Ghana national pledge during assemblies.,,,",Level2
"What do Ghanians spend as a medium of exchange,,,",Level3
"List two features of the coat of arm,,,",Level2
"In   which   year   was    composed.,,,",Level1
"in the ghana flag what does the red colour represent ,,,",Level2
"How many colors do we have in the national flag?,,,",Level2
"How many colours are there in the Ghana flag,,,",Level2
"In which of these do Ghanaians pay much attention,,,",Level1
"How  many  colors  are  there  in  the Ghana  flag,,,",Level2
"How do Ghanaians behave or act when reciting the national pledge,,,",Level3
"The national  currency is grouped into how main parts,,,",Level2
"What  is the first colour on the  flag ,,,",Level1
"In which year did the Ghana old currency changed to the new currency ,,,",Level1
"Why do we sing the Ghana national pledge?,,,",Level4
"was   it   one   person    idea  to   compose    the    Ghana    flag,,,",Level2
"Where  do  we  sing  Ghana  national   anthem,,,",Level2
"What  was  the  title of  the anthem  Ghana  using  before  they  gain  indepedence,,,",Level2
"what   was  the  name  of   the  British  anthem  in  the   then    gold   coast,,,",Level2
"Which color in the national flag symbolizes vegetation and natural resources?,,,",Level2
"The flag has how  main component,,,",Level3
"what does the black stands for in the national flag,,,",Level2
"What  was then ghana old anthem,,,",Level1
"what was the british anthem in the then gold coast.,,,",Level2
"The black star in the coat of arm represents what?,,,",Level2
"All the following are features on the coat of arms except -----------.,,,",Level2
"What year was the new currency brought out?,,,",Level2
"How  many  features  are  there   in  the   coat  of  arms,,,",Level2
"Which color  is found in the middle of the flag? ,,,",Level1
"how many stanzas do we have in the national anthem,,,",Level2
"The two eagle near the coat of arm ...............................,,,",Level2
"The red in the national flag stand for,,,",Level2
"What  is  a  currency,,,",Level1
"Which word is the first to say when singing the national anthem?,,,",Level1
"The meter rule is used to measure the length of a material,,,",Level2
"IS  A MEASURE OF PERIOD  BETWEEN TWO EVENT,,,",Level1
"THE SI  UNIT FOR LUMINOUS INTENSITY  IS MOLE,,,",Level2
".................... is a quantity that can be measured or quantified,,,",Level2
"Anemometer is the instrument used to measure . . . . . .,,,",Level2
"What is measued in joule.,,,",Level1
"................... is taking the length of something.,,,",Level2
"..................   is the degree of  hotness or coldness of a body.,,,",Level2
"THE DERIVED QUANTITY FOR OHMS IS  POWER,,,",Level2
"what is the S.I unit for length.                ,,,",Level1
"The s.i unit of area  is................,,,",Level2
What  is  the  s.i  unit  for  mass,Level1
"................is a space covered by a flat or plane surface.,,,",Level3
"............ is the distance between two point.,,,",Level2
"What is time,,,",Level1
"............. is the hotness or coldness of a body.,,,",Level2
"The S.I unit for electric resistance is . . . . . .,,,",Level2
"WHAT IS THE SYMBOL FOR  PRESSURE  ,,,",Level1
"IS  THE AMOUNT OF SPACE OCCUPIED BY  MATTER+,,,",Level2
"................is  the  distance  between two  point.,,,",Level2
"All the following are  S.I units of fundamental quantities except..............,,,",Level2
".............. is the is the distance between two points,,,",Level2
"What is the fundamental quantity of  ampere.,,,",Level3
"Length is the  distance  between two point,,,",Level2
"................of an object is the amount  of force exerted by gravity on the object,,,",Level2
"What is temperature,,,",Level1
"What is the s.i unit for quantity of electricity,,,",Level1
"All the following  are fundamental  quantity  except,,,",Level2
"what is the si  units for mass ,,,",Level1
".........is the measure of Quantity of matter.,,,",Level2
"What  is  the  s.i unit  for  time,,,",Level1
"All the following are reasons why we should measure accuretly,,,",Level4
"All the following are objects used to measure length EXCEPT,,,",Level2
"................ is the symbol FOR power.,,,",Level2
"what  is  energy.,,,",Level1
Meter per second is the is the S.I unit for measuring quantity of electricity,Level1
.............is the amount of space occupied by matter ,Level2
"............it is the degree of hotness  or coldness  of a body,,,",Level1
"1.Which of the following compounds does not contain carbon?,,,",Level1
"How many stages do we have in the carbon cycle,,,",Level2
"................ IS  A  CAUSE  OF  GLOBAL  WARMING.,,,",Level3
"is the stage that involves the process by which carbon is taken from the atmosphere,,,",Level1
"which of the following substances does not contain carbon?,,,",Level1
"What is carbon Cycle?,,,",Level1
"............. is the breakdown of dead organic matter by micro-organisms found in the soil.,,,",Level1
"carbon is  stored in the ground as,,,",Level2
"The carbon compounds in plants is transferred to animals when the---------,,,",Level2
IN  WHICH  STAGE  DO  GREEN  PLANTS  MANUFACTURE  THEIR  FOOD.,Level1
....................is the process by which energy is obtained from food in the body of living organisms with or without  the use of  oxygen ,Level1
"..............is the excess release of carbon [iv]oxide from industries,,,",Level2
"3.Which of the following processes is carbon absorbed from the atmosphere?,,,",Level1
"dead organic matter in the soil also contain carbon,,,",Level2
"........... is the indiscriminate cutting down of trees,,,",Level2
"........  refer to  the   increase  in  the  temperature   of  the  atmosphere   surrounding  the  earth  surface  cause  by  increases  in  green  house  effect,,,",Level2
"which of the following is not a fossil fuel?,,,",Level1
"Identify the odd one............................,,,",Level2
"Carbon cycle can be disrupted through,,,",Level2
"   The carbon cycle consists of how many parts.,,,",Level2
"decomposition is the break ...................................by micro-organisms found in the soil. ,,,",Level2
"what are some of the ways of maintaining the carbon cycle,,,",Level2
"There are two main types of carbon cycle,,,",Level3
"is the breakdown of dead organic  matter by micro organisms,,,",Level2
"an example of global warming is,,,",Level3
"HOW  MANY  TYPE  OF  CARBON  CYCLE  DO  WE  HAVE,,,",Level2
"Which of the following ways can carbon cycle be disrupted,,,",Level2
"The following are ways of mantaining the carbon cycle except,,,",Level2
"The following are causes of global warming except................,,,",Level2
"Carbon cycle is the process through which carbon is cycled through the,,,",Level1
carbon is stored in the ground as----------and-----------,Level2
"Dead organic matter like humus in the soil also contains carbon,,,",Level3
"which of these is a cause of global warming ,,,",Level1
"Global warming is the increase in .................. of the ............surrounding the  earth surface.,,,",Level2
"......... is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbondioxide and water,,,",Level2
"Another name for Decay is,,,",Level1
"These are causes of global warming except,,,",Level2
"there are four stages in carbon cycle,,,",Level2
"...............is the process by which energy is obtained from food in the body of living organisms with or with out the use of oxygen.,,,",Level1
"The excess release of carbon iv oxide from industries,,,",Level2
"THERE  ARE  TWO  TYPES  OF  CARBON  CYCLE,,,",Level3
".............. is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbondioxide and water.,,,",Level2
"Green house effect is the gradual warming of the atmosphere caused by increase in the amount of  some gases in the air.,,,",Level2
"in the stage of carbon cycle it begins from where ........,,,",Level1
"There are two types of carbon cycle,,,",Level3
"the release of carbon (iv) oxide from industries is known as,,,",Level2
"................is concerned with the movement of carbon through terrestrial ecosystem,,,",Level2
"4.Which of the following statement about carbon is NOT true?,,,",Level1
"What is global warming,,,",Level3
"The carbon cycle consists of two main parts,,,",Level2
the first two stages involves the removal of carbon from the atmosphere ,Level2
"................. is cutting down of trees without replacing new ones,,,",Level2
"how many stages are in carbon cycle,,,",Level2
"the first two stages involves the removal of carbon from  the atmosphere,,,",Level2
"Ways by which carbon is disrupted.,,,",Level1
"................. refers to the increase in the tempreature of the atmospheric surrondings the earth surface caused by increases in green house effect,,,",Level2
"the carbon cycle consist of two main part terrestrial and aquatic the aquatic occur on land ,,,",Level3
"All these are  the causes of global warming except ,,,",Level2
"these are some the pollution expect,,,",Level2
"The terrestrial part mostly occur on the land and the aquatic cycle always occur in the......................................,,,",Level2
"....................... is the process through which  carbon is cycle through air, plant etc.,,,",Level1
"The organisms that break down the dead organic matters are called....................,,,",Level2
"................ refers to the increase in the temperature of atmosphere surrounding the earth surface caused by increases in green house effect.,,,",Level2
"..................... is the gradual warming of the atmosphere caused by increases in the amount of some gases in the air,,,",Level2
"How many types of carbon cycles do we have---,,,",Level3
"carbon is stored in the......................,petrolium and natural gas.,,,",Level2
"............ is process by which energy is obtained from food in the body of living organisms with or without the use of oxygen.,,,",Level1
"............................is the process through which carbon is cycle through the air,  ground, plants, animals and fossil fuels.,,,",Level1
"Another name for burning is................,,,",Level1
"THE  CUTTING  DOWN  TREES WITHOUT  PLANTING  NEW  ONES  IS  KNOWN  AS,,,",Level2
"Global warming is caused by the,,,",Level2
"How many carbon cycle,,,",Level2
"............ is the introduction of poisonous chemicals onto the land and in water bodies also causes great harm,,,",Level3
"the carbon consist of two main  part .they are;,,,",Level2
"all the following are importance of carbon cycle except,,,",Level2
"The first two stage involves the removal of carbon from the...............,,,",Level2
"...............................is the process that occur when fuel react with oxygen to produce energy usually heat carbon-dioxide and water,,,",Level2
"the other two stages involves the release of carbon back into the atmosphere,,,",Level2
"........... are the various stages in carbon cycle  except,,,",Level2
"All the followings are ways of maintaining the carbon cycle  except.,,,",Level2
"Increase in atmospheric tempreatures is an effect of Global warming,,,",Level1
"Respiration  is  not  a  stage  in  carbon  cycle?,,,",Level1
".............  occurs  on  the  land.,,,",Level2
"What is global warming,,,",Level3
".......... is the process that occurs when fuel reacts with to produce energy usually heat...........,,,",Level2
"Depletion of the ozone layer is an effect of disruption of the carbon cycle on the environment,,,",Level2
"There are four stages of carbon cycle namely,,,",Level2
"Which of these is the way by which carbon is disrupted,,,",Level1
"all the following are way by which carbon cycle can be disrupted except,,,",Level2
"Pollution  is  a  way  carbon  cycle  is  disruted?,,,",Level1
"...........is the process though which carbon are cycled  though the air ground plant animal and fossil fuel ,,,",Level1
"PLANTS  REMOVE  CARBON  DIOXIDE  FROM  THE  ATMOSPHERE  BY  THE  PROCESS  OF.,,,",Level2
"  carbon  cycle  is   the  process  through  which  cycle     is   cycled  through   the.,,,",Level1
"the other name for decay,,,",Level2
"One way of maintaining carbon cycle is to ,,,",Level2
"Which of this is the cause of global warming,,,",Level1
"...........................is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbon dioxide and water.,,,",Level2
"Which of the following is damaging effect of global warming.,,,",Level1
"carbon cycle is made up of,,,",Level1
"Deforestation  is  a  cause  of  global  warming?,,,",Level3
"Which of the following is a stage of carbon cycle?,,,",Level1
"What are the causes of global warming?,,,",Level2
"........  occurs  in  the   water   bodies.,,,",Level2
"Which of these is a way of maintaining the carbon cycle,,,",Level1
".......... is  the   process   by  which  energy   is   obtained  from   food  in  the  body  of  living  organisms.,,,",Level1
" ................ is the  process  that occurs when fuel reacts with oxygen to produce energy usually heat, carbondioxide and water.,,,",Level2
".............................poisonous chemical on to the land and in water bodies ,,,",Level3
"WHAT IS  CARBON CYCLE,,,",Level3
"............... is the stage that involves the process by which carbon is taken form the atmosphere,,,",Level1
"How many carbon cycle do we have,,,",Level2
"These are causes of global warming except.,,,",Level2
"how many carbon cycle do we have,,,",Level2
"Is being lazy whiles there is work to do,,,",Level2
"...................is a principles skills,tools,and system that helps you to accomplish what you want.,,,",Level3
"........................... IS THE PRINCIPLES,SKILLS, TOOLS AND SYSTEM THAT HELP YOU TO ACCOMPLISH WHAT   YOU  WANT,,,",Level3
"What  is  time?,,,",Level1
"How can we use time profitably,,,",Level4
"One  of  this  is  not  a  proper  way  of  using  time  profitably,,,",Level1
"All are time management skills/tools except,,,",Level2
"_______ is being lazy whiles there is work to do,,,",Level2
".........................are activities engage in for pleasure financial reward when one engages in hobbies but personal satisfaction.  ,,,",Level1
"....................IS THE PERIOD OF BREAK FROM NORMAL WORK IN THE FORM OF VACATION,,,",Level1
"what  is  leisure?,,,",Level1
"How   can   one   manage    time   properly.,,,",Level2
"The following are not effect of idleness except,,,",Level2
"What is  leisure?,,,",Level1
"...........is the period of break from normal work or school in the form of vacation etc,,,",Level1
"What  is  idleness,,,",Level1
".........................  are  activities  engage  in for  a  pleasure  and  relaxation during  spare  time,,,",Level3
"......................is an activity of leisure done for amusement or pleasure.,,,",Level1
"One  of  this  is not  an  example  of  time  management.,,,",Level1
"What is time management,,,",Level1
"......................is the period of break from normal work or school in the form of vacation.,,,",Level1
"leisure  is  good  for  learning,,,",Level1
"................... are the physical combination of two or more substances,,,",Level2
"how many types of mixtures do we have ,,,",Level2
"...................are physical combination of two or more substance,,,",Level2
"Mixtures can be Homogeneous and.............................. depending on the uniformity of the mixtures,,,",Level3
"Mixtures are physical combination of two or more substances.,,,",Level2
"............................is the combination of two immiscible substances.,,,",Level2
"one of this is not  an example of mixture ,,,",Level1
"how  many  type  of   mixture   do   we     have?,,,",Level2
"...........  are  the   physical  combination  of  two  or  more   substances.,,,",Level2
"....................... is the combination of two immiscible  substances.,,,",Level2
"1.What  are mixtures?             ,,,",Level2
"The boiling point of alcohol is ....,,,",Level2
"Soluble substances are substances that dissolves completely in a.........................to form a complete solution.,,,",Level2
"1.which of this is not a  form of solution?,,,",Level1
"..........are type of mixtures in which their components can be easily identified?,,,",Level2
"2.What is the solvent of  fats and wax.,,,",Level3
"The soil is made up of,,,",Level2
"All the following are examples of mixtures except....,,,",Level2
"................... is a non -uniform mixture of a solute and solvent in which the particles are suspended temporary.,,,",Level1
".......................................... help us to read various temperature,,,",Level2
"How many types of mixtures do we have?,,,",Level3
"How many types of mixtures do we have?,,,",Level3
"What are heterogeneous mixtures?,,,",Level2
"How many types of mixtures do we have?,,,",Level3
"all the following are apparatus for evaporation except,,,",Level2
"mixtures are physical combination of two are more substances,,,",Level2
"Which of these is made up of solid-solid mixture,,,",Level1
"what  is  a non -uniform  mixture of a solute  and a solvent   in which the particles.,,,",Level1
"What are homogeneous mixtures?,,,",Level2
"..................................... help us to provide constant source  of heat for the distillation,,,",Level2
"Examples of mixtures  are,,,",Level2
"....................Are physical combination of two or more substances,,,",Level2
".................... are mixtures which their composition is uniform.,,,",Level1
".....................IS  A  UNIFORM  MIXTURE  OF  A  SOLUTE  AND  A  SOLVENT  IN  WHICH  THE  PARTICLES  ARE  PERMANENTLY  SUSPENDED  IN  THE  SOLUTION.,,,",Level1
"Some of the methods of separation of mixtures expect...........,,,",Level2
"What are mixtures?,,,",Level2
"................are mixtures which their compositions  are uniform.,,,",Level1
"what is  the meaning of  abandi,,,",Level3
"Which of these countries did not visit Gold Coast?,,,",Level1
"What is the name of the longest river in the world?,,,",Level1
"What is the main function of the peripheral vision?,,,",Level2
"let us teaze some brains,,,",Level3
"How many colours are available to the eyes of a dog mammalian?,,,",Level2
"When playing Bingo , what does the number 88 represent?,,,",Level1
"what kind of teeth does a dinosaur posses,,,",Level1
"who is the owner of chelsea football club,,,",Level1
"who designed the Ghana national flag?,,,",Level2
"how many types of science do we have,,,",Level3
"what is a processed data that is organized and  like useful for the society and that of the individuals.,,,",Level3
"what  is  the  meaning  of  f c g,,,",Level3
"what is the full mean of T.M.T,,,",Level3
"krato mean's .....................,,,",Level3
"The word democracy is from the greek word demo and................................which means ..........................and ..................................,,,",Level1
"Abraham Lincoln was the ............  president of America,,,",Level2
".................................... is a system of government in which the wishes of the people are taken into consideration in the process of governance,,,",Level1
".................. is the procedure and  process where a qualified voter vote for their representative into presidential,district assembly etc,,,",Level3
"..................... is where the views of the citizens are taken into consideration .,,,",Level2
"the are two Greek words in democracy namely............and...........,,,",Level3
"1.The system of government where the wishes of the people are taking into consideration by the process of governance is termed?,,,",Level2
"Democracy was brought into existence for people to................................. ,,,",Level2
"the type of democracy where all adults  meet at a specific location and take part in decision making process is known as.................................,,,",Level3
"what type of governance is been practice in Ghana,,,",Level3
"..................... is the study of human population and characteristics.,,,",Level3
"DEMO MEANS PEOPLE AND KRATO MEANS,,,",Level3
"......................is a system of Government in which one is prevented from enjoying his or her right,,,",Level1
"According to the Abraham Lincolns definition of democracy,it is a democracy by the people,of the people and for the people.,,,",Level3
"who made this fine statement democracy is government of the people by the people and for the people,,,",Level3
"democracy refers to government for the people, by the people and for the people . this definition was made by ..  ,,,",Level3
"the type of election which is done in an area or an entire county to affect constitutional change is,,,",Level1
"3.Can democracy makes one to choose their own  leaders,,,",Level2
"Abraham Lincoln defined democracy as ?,,,",Level3
"someone who believes democracy is referred to as.,,,",Level3
"in order for there to be a free and fair election there must be secret voting and ballot,,,",Level3
"Riot and demonstrations come about when the citizens ..................................,,,",Level3
"when our rights are respected it is a form of ?,,,",Level1
"Which   of   the  following  system  of   government  uses  election   to  choose  their  president,,,",Level2
"democracy is worked according to the .....,,,",Level2
"it defines constitutional rule is a statement under which topic?,,,",Level1
"...................................is the system of government in which the wishes of the people are taken into consideration in the process of governance ,,,",Level1
" who said this,democracy is for the people,by the people and of the people,,,",Level3
"a person who studies human population and its characteristics is known as,,,",Level3
"How many types of democracy do we have,,,",Level3
"there should be on man one vote falls under,,,",Level3
"how many form of democracy do we have,,,",Level2
"................ is expressing ones preferences for a candidate during election is termed as.,,,",Level3
"the word universal adult sufrage means,,,",Level3
"I am a Greek philosopher who said democracy is the power vested in the poor\minorirty of the state. Who am I ?,,,",Level2
"the Ghana constitution was formed in the year ?,,,",Level2
"ALL THE FOLLOWING ARE SOME TERMINOLOGIES IN DEMOCRACY EXCEPT,,,",Level2
"............. is an agreement or argument between two political parties.,,,",Level3
"the father of Athenian democracy is ,,,",Level2
"The study of human population and its characteristics are done by?,,,",Level3
"this place was found in australia due to democracy,,,",Level2
"how  many constituencies do we have in ghana,,,",Level2
"..........is a type of a democracy where adult meet at alocation  to take part in a decision making is also known have,,,",Level1
".....................is the type of democracy where adult meet at a location to take part in decision making is known as   ,,,",Level1
"what year did Ghana gain independence,,,",Level3
"who defined democracy as government by the people ,of the people and for the people,,,",Level3
"i am a type of  democracy where all qualified voters vote to elect their representative in a form of presidents,etc.so who am i?,,,",Level3
"WHO IS THIS MAN,,,",Level1
"................... is when all adults meet  at a location  and take part in decision making process,,,",Level1
"Democracy is a characteristic of??,,,",Level1
"6.When one is abused of his/her right it bring about,,,",Level1
"Abraham Lincoln defined democracy as......................of the people.......... the...........  and .............. the .....................,,,",Level3
"What is the full mean of N.D.C,,,",Level3
"who is this ,,,",Level1
"the system where the wishes of people are taken into consideration in the process of government is known as,,,",Level1
"When former President John Jerry Rawlings was in power he infringed on which rights?,,,",Level1
"7.Can democracy brings about a good and workable constitution?,,,",Level2
".........................is having a representative elected by the people,,,",Level2
"I AM SUPPOSED TO BE CHANGED EVERY 4 YEARS. WHO AM I?,,,",Level3
".........................is a system of government in which the wishes of the people are taken into consideration in the system of governance,,,",Level1
"autocracy is the opposite form of ,,,",Level2
"one of 23 great lawgivers depicted in the chamber of the U.S. House of Representatives.,,,",Level1
"THE TYPE OF DEMOCRACY  WHEREBY QUALIFIED ADULTS VOTE FOR THEIR REPRESENTATIVE IN THE FORM OF PRESIDENTS AND MINISTERS ETC. IS TERMED AS,,,",Level3
"Which   of   the  country  below   uses  the  one  man  government,,,",Level1
"Demo is derived from which type of word?,,,",Level1
"consider this,",Level3
"if i were to be the president of this country and i impose laws on you , i would be described as a/an .......leader,,,",Level5
"Someone who believes in democracy is a ................ ,,,",Level1
"......... is the action or style of governing something.,,,",Level2
"How many form of democracy do we have,,,",Level2
"governance is the action or style of governing something,,,",Level2
"multi party system is a factors of domocracy,,,",Level3
"It is someone who believes in democracy is called,,,",Level3
"How many forms of democracy do we have,,,",Level2
"If  demo means people and kratos means power then demo kratos means ,,,",Level3
".........................is someone who believes in democracy.,,,",Level3
"how many terminologies do we have in democracy,,,",Level2
"Bye election is not in a form of YES OR NO,,,",Level1
"direct and indirect democracy is an example of democracy,,,",Level3
"How many form of democracy do we have.,,,",Level2
"Democracy is a system of government in which the wishes of the people are taken into consideration in the process of governance ,,,",Level1
"............ is someone who believes in democracy,,,",Level3
"...........................is the action or style of governing.,,,",Level2
"all the following are some terminologies in democracy except ,,,",Level2
"Having a representative elected by the people is termed as ......................,,,",Level2
"If an elected representative is been voted for by the people, then this it is,,,",Level5
".....is someone who studys human being population,,,",Level3
"There are two forms of democracy namely,,,",Level2
"democracy is ............. of government in which the wishes of the people are taking into consideration  through the process of governance.,,,",Level1
"The media educate,entertain and .......... people in the country.,,,",Level3
"How many forms of democracy do we have.,,,",Level2
"................. democracy is a form of democracy in which qualified voters vote to elect their ....................s in a form of presidential,district assemblies.,,,",Level1
".....is the action of state of governing something.,,,",Level2
".............................. is an election held in the district assembly to elect  assembly men and women ,,,",Level2
According to Abraham Licon as govenment of peole by the peole and for the peole,Level3
"How many forms of democracy do we have ,,,",Level2
"........Is having  a representative elected  by the people,,,",Level2
"The action or style of governing something is known as,,,",Level2
"........................... is an election held  to fill some vacancies in parliament house,,,",Level2
"......................  is a system of government in which the wishes of the people are taken into consideration is termed as,,,",Level1
"the  style of governing a country is known as............,,,",Level2
"Multi-party system is a factor that promotes democracy,,,",Level3
"Adults meet at a location and take part in decision making. This a factor that promote democracy and a form of democracy  ,,,",Level3
"which president brought the system of democracy to ghana,,,",Level2
"It is having a representative elected by the people.,,,",Level1
"This is done to make change or amends to the constitution ,,,",Level2
".......... is a system.......... the wishes of the people are taken into....... in the process of .........,,,",Level2
................ is  some one who studies  human  population  and its character,Level3
"................... is having a representative elected by the people,,,",Level2
"Democracy comes in two Greek words they are..............and.................,,,",Level3
"Some terminologies in democracy include,,,",Level2
"How will you rate question three [3] ,,,",Level3
"How many terminologies do we have in democracy.,,,",Level2
"In election how many types of election do we know,,,",Level3
"The role of the media is they ......... ........ and ...........,,,",Level3
"direct democracy is a form  of democracy where adult meet at a location  and take part in decision making processes,,,",Level1
"   ......................... the of human population and its characteristics are ,,,",Level3
"It is the action  or style of  governing  something,,,",Level1
" .................is a system of government in which the wishes are taken into consideration in t he process of government,,,",Level1
"If the people wishes are taken into consideration in the process of governance is termed as ,,,",Level5
"The study of human population  and its characteristics is termed as,,,",Level3
"...........is having   a representative elected   by  the  people,,,",Level2
"the statement , government of the people by the people and for the people  was made by..........,,,",Level2
".................is the form of democracy where all adult meet at a location and take part in decision making  ,,,",Level1
"All these are  some terminologies in democracy expect.,,,",Level2
"Give the forms of democracy ,,,",Level2
"Bye election is use to fill vacancies in the constitution,,,",Level2
"Does democracy allow free change of government and free and fair elections,,,",Level3
"one of the factors that promote democracy is,,,",Level2
"............. is the action of style of governing something,,,",Level2
"how many types  democracy do we have,,,",Level3
" Demograph is someone who studies .................... and it's......................... ,,,",Level3
"good and workable constitution is a factor that promote democracy,,,",Level3
"...............is some  one  who believes  in  demography,,,",Level3
"We  have two form of democracy,,,",Level3
"How many forms of democracy do we have,,,",Level2
"THE STRUCTURE IN THE PLANT THAT TRAPS CARBON DIOXIDE IS .......,,,",Level2
"WHICH OF THE FOLLOWING IS NOT AN END PRODUCT OF PHOTOSYNTHESIS ?,,,",Level1
"................IS a type of Germination in which the cotyledon appear above the soil surface,,,",Level1
"THERE ARE TWO TYPES NAMELY THE CALYX AND THE COROLLA,,,",Level3
".......... is something that produce off springs in a shoot system.,,,",Level1
"...............is  the  reproductive  parts  of  the  flower.,,,",Level2
"The following are examples of fruit and seed dispersal,,,",Level2
"Define the   term flower,,,",Level2
" ferns,moss and algae are examples of.....................,,,",Level2
"................ is an example of  non- flowering plant.,,,",Level1
"..............is a remarkable feature of a plant that reproduces sexually. ,,,",Level1
"The fusion of.........is known as?,,,",Level2
"THE BRIGHTLY COLORED PETAL OF A FLOWER IS,,,",Level2
". . . . is the fifth stage that take place in the life cycle of flowering plant,,,",Level1
"The two part  of  the  stamen  is.,,,",Level2
"what is the eighth stage in the life   cycle  of  flowering plants?,,,",Level1
POLLINATION IS THE POLLEN GRAINS FROM THE ANTHER TO THE STIGMA OF FLOWER ,Level2
HE ,Level2
".......... is a matured ovary containing one or more seed ,,,",Level1
"Stamen is the female part of the flower,,,",Level2
"WHICH OF THE FOLLOWING IS AN EXAMPLE OF CITRUS FRUIT,,,",Level1
"A  flower  consist  of  four  main   parts   except,,,",Level3
"Which one of this will germinate?,,,",Level3
"...............are  plants  that  bear  flowers.,,,",Level2
"all the following are parts of a carpel except...............,,,",Level2
"A.....................is  a shoot system  of a plant  which is   reproductive,,,",Level1
"A flower has four main part they are,,,",Level2
"...............is the transfer of  pollen grains  form the anther to the stigma of a flower.,,,",Level2
"................IS a fertilized ovule which contains an embryo,,,",Level1
"......is the period of growth in activity in seeds.,,,",Level1
"The  leaves manifacture  food for the plant by a process  called........... ,,,",Level2
"THE SUGARY LIQUID SUBSTANCE IN FLOWER THAT ATTRACT INSECT IS CALLED,,,",Level2
"Human can also disperse fruit and seed from their parent plant,,,",Level2
"............. are seeds that have not been damage by heat,by chemicals or insects.,,,",Level2
"..................is the fusion of the male gamete and female gamete to form a zygote.,,,",Level2
"............... consist of the sepals.,,,",Level3
"Dispersal by animals and mankind is the process by which some fruits and seeds are easily carried by animals and mankind.,,,",Level2
"is  the  reproductive  part of a flower.,,,",Level2
"................. is a fertilised  matured  ovary,,,",Level1
".......................is the fusion of male sex cell,and female sex  to a zygote,,,",Level2
"..........consist  of  the  sepals.,,,",Level3
"THE OUTER SEED COAT OF A SEED IS THE,,,",Level2
"the word mono means.....,,,",Level3
"these  are  agent  of pollination  except.,,,",Level2
"................ is a fertilised  matured ovary,,,",Level1
"....................it  is  the  reproductive part of the flower it consist of the filament and the anther.,,,",Level3
"THE MIDDLE LAYER OF A FRUIT IS CALLED,,,",Level2
"Another name for seedless fruits is,,,",Level1
"................is  the  female  reproductive  parts  of  the  flower.,,,",Level2
"All the following are changes that take place in the flower after fertilization except ,,,",Level2
"POLLEN GRAINS ARE CONDITION IN THE,,,",Level2
"Which one of  these  is  the  function  of  the  corolla.,,,",Level1
"How  many  types  of  responsibilities  do  we  have?,,,",Level3
"...............is a duty or obligation that is assigned to an individual .,,,",Level2
"A_is a duty assigned to a person to perform.,,,",Level2
".............is   a   duty or  obligation  that is  assigned to an  individual.,,,",Level2
"A----------- is  a  duty  or  obligation   that  is  assigned  to  an  individual.,,,",Level2
"....................are duties we perform at home, school and the society,,,",Level2
"All the  following  are responsibilities of   children  at home  except,,,",Level2
".....................refers to  one's  duty  as  a  child  to  do for his/her  parent.,,,",Level2
"................is   the     duties      we       perform      at        home,,,",Level2
"...........................responsibilities that we perform a home,society and at school,,,",Level3
"What is responsibility .,,,",Level1
What   is  responsibility,Level1
".............are duty we perform at home, school and society.,,,",Level2
"All the following  are importance of   responsibilities    except....................... .,,,",Level2
"Thy  are  duties   we   perform  at   home, school  and  the   society.,,,",Level2
"HOW   many  types  of  responsibility,,,",Level2
"how many types of responsibilities do we have in faith series ,,,",Level3
"which of the following is  not a moral  responsibility of  children,,,",Level1
"How many types of responsibility do we have .................,. .,,,",Level3
"Children must respect their parent only,,,",Level3
"All  this is a type of responsibility, EXCEPT,,,",Level3
"Haw many types  of responsibilities do we have.,,,",Level3
"..................is   the   responsibility  that   one  is suppose  to  perform as  a citizen of   a community,society,country.  ,,,",Level2
"An importance of responsibility is .....................................................................,,,",Level1
".............it is one's duty as a child to the parents.,,,",Level2
"Being  responsible  is  a  sign  of....................,,,",Level1
"What is  responsibilities,,,",Level1
"How   many  types   of    responsibilities      do    we   have.  ,,,",Level3
"The duties performed to enhance ones faith is known   as .......................... .,,,",Level2
"What do we get if we are responsibol .,,,",Level5
"How main types of responsibilities do we have ,,,",Level3
"How   many  type   of    responsibility     do   have,,,",Level2
"Religious responsibilities always deals with praying only,,,",Level3
"All this are types of   responsibility   except.,,,",Level3
"how many types of responsibility do we have,,,",Level3
"ALL  this is a sign of responsibility,  except;,,,",Level1
"being lazy is a responsibility,,,",Level1
"All the following are importance of responsibilities except,,,",Level2
How    many    types  of   responsibility,Level3
"How many types of responsibilities do we have,,,",Level3
"All these are types of responsibilities except ...............,,,",Level3
"what are responsibility.,,,",Level2
"which of these does not form part of the life cycle of a/an male mosquito?,,,",Level1
"which of these substances does not contain acid?,,,",Level1
"the digestive system of humans is also referred to as,,,",Level2
"which of these set of teeth is use for chewing food?,,,",Level1
"................ are spiritual leaders in Islam that succeeded the prophet mohammed,,,",Level2
"Who was the father of Manaseh and Ephrain.,,,",Level2
"Abraham was ............ yrs when he left his family to sachem and to Bethel,,,",Level2
"What  is   the  meaning  of  joseh,,,",Level3
"how old was Joseph when he died?,,,",Level1
