".................. is the symbol of authority of parliament which is entrusted to the speaker,,,"
"The NATIONAL ANTHEM is sang at,,,"
"We sing the nation pledge and place which hand on our chest,,,"
"The Ghana cedis and pesewas are used in  which country.,,,"
who wrote the other version of the national Anthem?
"Who composed the national anthem............................,,,"
"Who compose the national pledge.,,,"
"Who designed the national flag,,,"
"The black star in the flag is stands for,,,"
"The coat of Arms was designed by?,,,"
"Which currency does Ghana use...........................,,,"
"What is the motto  of Ghana,,,"
"Who  wrote  the  national  pledge ,,,"
"The red in the GHANA NATIONAL FLAG stands for,,,"
"The...........................and............................also identify Ghana as a unique country,,,"
"The coat of arms is the motto of Ghana..............,,,"
"The currency was introduced in the year,,,"
"who wrote the national pledge ?,,,"
"3. In which year was  the flag designed?,,,"
"The coat of Arms was designed by ...................,,,"
"Who design the national pledge? ,,,"
"Who composed the national pledge?,,,"
"The yellow in the  flag stands for ..................,,,"
"who   composed    the      national  anthem ..............  ,,,"
"Who compose  the  national   anthem.,,,"
"The  GHANA NATIONAL ANTHEM was composed by,,,"
"who compose the national anthem.,,,"
"what  national Flag did we use when the British came to rule over us ,,,"
"Who composed the national pledge,,,"
"in which year was the Ghana national anthem composed? ,,,"
"the national anthem is the official song Ghanaian sing at formal or -------------event,,,"
"When did Ghana introduce their currency...................,,,"
"What  is  the  emblem  of  the  nation.,,,"
"which  year did  madam theodosia  salomay oko  designed the  flag  in the year,,,"
............ is the system of money used as a medium of ex
"What  is  the  name  person  who   compose  the  national   anthem,,,"
"..................Who  composes   the   national   pledge,,,"
"4.What does the GREEN in the national flag represent?,,,"
"The gold coast flag was commonly called the ,,,"
"The national flag is flown at half mast during----------,,,"
"the national pledge was wrote by who?,,,"
"......................  is the formal promise ghanaians  make to show their resolve to protect and defend their nations,,,"
"WHAT   WAS  GHANA'S  FIRST  ANTHEM,,,"
"In which year was the Ghana national anthem composed?,,,"
"where on the coat  of arms is the green cross  located,,,"
"the national flag is considered as the ----------- of Ghana.,,,"
"What are national symbols,,,"
"THE GREEN COLOUR ON THE  GHANA FLAG STANDS FOR ,,,"
"The national anthem was composed in the year ...................,,,"
".......... is the badge or emblem of Ghana,,,"
"WHAT  WAS  THE  NAME  OF  OUR  IN  THEN   GOLDCOAST,,,"
"what was the British  anthem ,,,"
"The British  anthem that was used by Ghanaians was called,,,"
"the currency is the system of----------,,,"
"How  many  stanzas  do  we  have  in  the  national  anthem ?,,,"
"The following are part of national symbols  except,,,"
"which country use cedi and pesewas as their currency,,,"
"THE  CURRENCY  IS  THE  SYSTEM  OF,,,"
"The coast of arms was designed by--------,,,"
"On the flag of Ghana the red represent ?,,,"
"THE  COAT  OF  ARMS  IS  A  NATIONAL  ,,,"
"..............represent the mineral wealth the country possesses,,,"
"At which position is the black star located on the national flag,,,"
 This represent the blood of our fare father shed for us to gain independence
"the coat of arm was designed by -----------,,,"
"THE STAFF AND THE SWORD ON THE COAT OF ARMS IS LOCATED AT,,,"
"The red in the Ghana flag stand for,,,"
"The color Red in the national flag represents,,,"
"How many elements or colours are there in the national flag of ghana,,,"
"The  pledge  is  a  formal  promise  Ghanaians  make  to  show  their resolve  to  protect  and  defend  their  nation  at  all  times.,,,"
"Who composed the national pledge?,,,"
"The national flag is considered as,,,"
"Which of the following currency is used by ghanaians,,,"
"The  national  flag  reminds  us  of  our  Independence?,,,"
".............are the signs and objects which respect our identity as Ghanaian  and unite us  as a nation,,,"
"THE NATIONAL BADGE OF GHANA IS CALLED ,,,"
"The national plege was designed by---------,,,"
"The cedis and pesewas are used by the ...........,,,"
"Who composed the national pledge,,,"
"THE NATIONAL ANTHEM WAS COMPOSED IN THE YEAR ,,,"
"The national flag was designed by,,,"
"         the pledge is recited at important official gathering.,,,"
"Who composed the coat of arms,,,"
The national anthem was composed in the year
"The  emblem  of  Ghana  is  called?,,,"
"Was the national pledge composed by Madam Theodosia Salome Okoh,,,"
"what was the first the national anthem,,,"
"Which part of the digestive system is to remove or absorb water from the large intestine?,,,"
"ingestion is the act of taking food into the mouth,,,"
"all the following are contingents of the   digestive system except,,,"
"I am something,am inability of one to empty his or her bowel.so who am i?,,,"
"what organ serves as a large reservoir and filter for blood,,,"
"what are the colors of the ghana flag,,,"
"The yellow or gold at the middle of the Ghana flag represents.........................................,,,"
"............represent the blood of our fore fathers.,,,"
"The  Green  in the national flag stand for  ,,,"
What was the formal (Gold coast) Flag?
"in which year was the national anthem composed,,,"
"What does the red on the national flag stand for,,,"
"What currency does   Ghana use currently,,,"
"---represent   our   fore   father    blood   in  the  flag,,,"
"what does the color  red  represent  in  the  Ghana national  anthem,,,"
"What does  the  green  in  the  Ghana  flag  represent?,,,"
"What does the black star stand's for on the Ghana flag,,,"
"Where  on  the   cost  of  arms  is the  green  cross  located ?,,,"
"THE red color in the national flag stand for:,,,"
"what does the gold represent in the Ghana flag,,,"
"How many national Anthem do we have in Ghana,,,"
"White is also a color of the Ghana flag,,,"
"The coat of arms has how many component,,,"
"List     the     colour    of    the    Ghana   flag.,,,"
"In 2007 Ghanain's currency was changed,,,"
"what does the two eagles on the coat of arm stands for?,,,"
"How many stanzas do the GHANA NATIONAL ANTHEM have?,,,"
"The national anthem has how many stanzas,,,"
"How many  verses does the Ghana national  anthem have,,,"
"How many stanzas of the National  Anthem do we have? ,,,"
"national flag is flown at half master during,,,"
"The Ghana currency has how many sub-divisions,,,"
"How many stanzas have the Ghana national anthem,,,"
"How  many  stanzas  are  there  in  the  national  anthem,,,"
"How many colors are in the flag of G HANA,,,"
"what does red in Ghana flag represent,,,"
"How many currencies do GHANA have?,,,"
"WHAT  DOES  THE  GOLD  IN  THE  GHANA   FLAG  REPRESENT,,,"
"All the following are the features of Ghana's COAT OF ARM except..............................................,,,"
"what was the British anthem in the then gold coast.   ,,,"
"what is the title of the Ghana anthem,,,"
"which  people  use  Ghana   Cedis ,,,"
"what are the colours of the Ghana flag.,,,"
"how many stanza of the national anthem are we having,,,"
"................ is also  a feature of  Ghana's  coat of arms,,,"
"What is the title of the first verse of the national anthem,,,"
"What does the  two[2] eagles do in  the cot of arm.,,,"
"what  does  the   two eagles   beside the  coat  of arms  stands for?,,,"
"the gold coast flag was commonly called the ,,,"
"There are................stanzas in  Ghana national anthem.,,,"
"In 2007  Ghana changed the currency from ten thousand to..............,,,"
"The word oppressor's rule means?,,,"
"What does  yellow  in the Ghana flag  represent?,,,"
"Which  currency  was  used  when  the  British  colonized  Ghana?,,,"
"how  main  verse  does    we  have  in the   nation  Anthem   ,,,"
"HOW  MANY  ANTHEM   DO  WE  HAVE?,,,"
"what does 'so help me God ' on the national pledge means,,,"
"All this are the colors of the flag except ,,,"
"There are .........stanzas in the national anthem,,,"
"All the following is the feature of the coast of arms        except ,,,"
"which currency are we using today.,,,"
" The national pledge  is said during occasions like,,,"
"Many schools recite the Ghana national pledge during assemblies.,,,"
"What do Ghanians spend as a medium of exchange,,,"
"List two features of the coat of arm,,,"
"In   which   year   was    composed.,,,"
"in the ghana flag what does the red colour represent ,,,"
"How many colors do we have in the national flag?,,,"
"How many colours are there in the Ghana flag,,,"
"In which of these do Ghanaians pay much attention,,,"
"How  many  colors  are  there  in  the Ghana  flag,,,"
"How do Ghanaians behave or act when reciting the national pledge,,,"
"The national  currency is grouped into how main parts,,,"
"What  is the first colour on the  flag ,,,"
"In which year did the Ghana old currency changed to the new currency ,,,"
"Why do we sing the Ghana national pledge?,,,"
"was   it   one   person    idea  to   compose    the    Ghana    flag,,,"
"Where  do  we  sing  Ghana  national   anthem,,,"
"What  was  the  title of  the anthem  Ghana  using  before  they  gain  indepedence,,,"
"what   was  the  name  of   the  British  anthem  in  the   then    gold   coast,,,"
"Which color in the national flag symbolizes vegetation and natural resources?,,,"
"The flag has how  main component,,,"
"what does the black stands for in the national flag,,,"
"What  was then ghana old anthem,,,"
"what was the british anthem in the then gold coast.,,,"
"The black star in the coat of arm represents what?,,,"
"All the following are features on the coat of arms except -----------.,,,"
"What year was the new currency brought out?,,,"
"How  many  features  are  there   in  the   coat  of  arms,,,"
"Which color  is found in the middle of the flag? ,,,"
"how many stanzas do we have in the national anthem,,,"
"The two eagle near the coat of arm ...............................,,,"
"The red in the national flag stand for,,,"
"What  is  a  currency,,,"
"Which word is the first to say when singing the national anthem?,,,"
"The meter rule is used to measure the length of a material,,,"
"IS  A MEASURE OF PERIOD  BETWEEN TWO EVENT,,,"
"THE SI  UNIT FOR LUMINOUS INTENSITY  IS MOLE,,,"
".................... is a quantity that can be measured or quantified,,,"
"Anemometer is the instrument used to measure . . . . . .,,,"
"What is measued in joule.,,,"
"................... is taking the length of something.,,,"
"..................   is the degree of  hotness or coldness of a body.,,,"
"THE DERIVED QUANTITY FOR OHMS IS  POWER,,,"
"what is the S.I unit for length.                ,,,"
"The s.i unit of area  is................,,,"
What  is  the  s.i  unit  for  mass
"................is a space covered by a flat or plane surface.,,,"
"............ is the distance between two point.,,,"
"What is time,,,"
"............. is the hotness or coldness of a body.,,,"
"The S.I unit for electric resistance is . . . . . .,,,"
"WHAT IS THE SYMBOL FOR  PRESSURE  ,,,"
"IS  THE AMOUNT OF SPACE OCCUPIED BY  MATTER+,,,"
"................is  the  distance  between two  point.,,,"
"All the following are  S.I units of fundamental quantities except..............,,,"
".............. is the is the distance between two points,,,"
"What is the fundamental quantity of  ampere.,,,"
"Length is the  distance  between two point,,,"
"................of an object is the amount  of force exerted by gravity on the object,,,"
"What is temperature,,,"
"What is the s.i unit for quantity of electricity,,,"
"All the following  are fundamental  quantity  except,,,"
"what is the si  units for mass ,,,"
".........is the measure of Quantity of matter.,,,"
"What  is  the  s.i unit  for  time,,,"
"All the following are reasons why we should measure accuretly,,,"
"All the following are objects used to measure length EXCEPT,,,"
"................ is the symbol FOR power.,,,"
"what  is  energy.,,,"
Meter per second is the is the S.I unit for measuring quantity of electricity
.............is the amount of space occupied by matter 
"............it is the degree of hotness  or coldness  of a body,,,"
"1.Which of the following compounds does not contain carbon?,,,"
"How many stages do we have in the carbon cycle,,,"
"................ IS  A  CAUSE  OF  GLOBAL  WARMING.,,,"
"is the stage that involves the process by which carbon is taken from the atmosphere,,,"
"which of the following substances does not contain carbon?,,,"
"What is carbon Cycle?,,,"
"............. is the breakdown of dead organic matter by micro-organisms found in the soil.,,,"
"carbon is  stored in the ground as,,,"
"The carbon compounds in plants is transferred to animals when the---------,,,"
IN  WHICH  STAGE  DO  GREEN  PLANTS  MANUFACTURE  THEIR  FOOD.
....................is the process by which energy is obtained from food in the body of living organisms with or without  the use of  oxygen 
"..............is the excess release of carbon [iv]oxide from industries,,,"
"3.Which of the following processes is carbon absorbed from the atmosphere?,,,"
"dead organic matter in the soil also contain carbon,,,"
"........... is the indiscriminate cutting down of trees,,,"
"........  refer to  the   increase  in  the  temperature   of  the  atmosphere   surrounding  the  earth  surface  cause  by  increases  in  green  house  effect,,,"
"which of the following is not a fossil fuel?,,,"
"Identify the odd one............................,,,"
"Carbon cycle can be disrupted through,,,"
"   The carbon cycle consists of how many parts.,,,"
"decomposition is the break ...................................by micro-organisms found in the soil. ,,,"
"what are some of the ways of maintaining the carbon cycle,,,"
"There are two main types of carbon cycle,,,"
"is the breakdown of dead organic  matter by micro organisms,,,"
"an example of global warming is,,,"
"HOW  MANY  TYPE  OF  CARBON  CYCLE  DO  WE  HAVE,,,"
"Which of the following ways can carbon cycle be disrupted,,,"
"The following are ways of mantaining the carbon cycle except,,,"
"The following are causes of global warming except................,,,"
"Carbon cycle is the process through which carbon is cycled through the,,,"
carbon is stored in the ground as----------and-----------
"Dead organic matter like humus in the soil also contains carbon,,,"
"which of these is a cause of global warming ,,,"
"Global warming is the increase in .................. of the ............surrounding the  earth surface.,,,"
"......... is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbondioxide and water,,,"
"Another name for Decay is,,,"
"These are causes of global warming except,,,"
"there are four stages in carbon cycle,,,"
"...............is the process by which energy is obtained from food in the body of living organisms with or with out the use of oxygen.,,,"
"The excess release of carbon iv oxide from industries,,,"
"THERE  ARE  TWO  TYPES  OF  CARBON  CYCLE,,,"
".............. is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbondioxide and water.,,,"
"Green house effect is the gradual warming of the atmosphere caused by increase in the amount of  some gases in the air.,,,"
"in the stage of carbon cycle it begins from where ........,,,"
"There are two types of carbon cycle,,,"
"the release of carbon (iv) oxide from industries is known as,,,"
"................is concerned with the movement of carbon through terrestrial ecosystem,,,"
"4.Which of the following statement about carbon is NOT true?,,,"
"What is global warming,,,"
"The carbon cycle consists of two main parts,,,"
the first two stages involves the removal of carbon from the atmosphere 
"................. is cutting down of trees without replacing new ones,,,"
"how many stages are in carbon cycle,,,"
"the first two stages involves the removal of carbon from  the atmosphere,,,"
"Ways by which carbon is disrupted.,,,"
"................. refers to the increase in the tempreature of the atmospheric surrondings the earth surface caused by increases in green house effect,,,"
"the carbon cycle consist of two main part terrestrial and aquatic the aquatic occur on land ,,,"
"All these are  the causes of global warming except ,,,"
"these are some the pollution expect,,,"
"The terrestrial part mostly occur on the land and the aquatic cycle always occur in the......................................,,,"
"....................... is the process through which  carbon is cycle through air, plant etc.,,,"
"The organisms that break down the dead organic matters are called....................,,,"
"................ refers to the increase in the temperature of atmosphere surrounding the earth surface caused by increases in green house effect.,,,"
"..................... is the gradual warming of the atmosphere caused by increases in the amount of some gases in the air,,,"
"How many types of carbon cycles do we have---,,,"
"carbon is stored in the......................,petrolium and natural gas.,,,"
"............ is process by which energy is obtained from food in the body of living organisms with or without the use of oxygen.,,,"
"............................is the process through which carbon is cycle through the air,  ground, plants, animals and fossil fuels.,,,"
"Another name for burning is................,,,"
"THE  CUTTING  DOWN  TREES WITHOUT  PLANTING  NEW  ONES  IS  KNOWN  AS,,,"
"Global warming is caused by the,,,"
"How many carbon cycle,,,"
"............ is the introduction of poisonous chemicals onto the land and in water bodies also causes great harm,,,"
"the carbon consist of two main  part .they are;,,,"
"all the following are importance of carbon cycle except,,,"
"The first two stage involves the removal of carbon from the...............,,,"
"...............................is the process that occur when fuel react with oxygen to produce energy usually heat carbon-dioxide and water,,,"
"the other two stages involves the release of carbon back into the atmosphere,,,"
"........... are the various stages in carbon cycle  except,,,"
"All the followings are ways of maintaining the carbon cycle  except.,,,"
"Increase in atmospheric tempreatures is an effect of Global warming,,,"
"Respiration  is  not  a  stage  in  carbon  cycle?,,,"
".............  occurs  on  the  land.,,,"
"What is global warming,,,"
".......... is the process that occurs when fuel reacts with to produce energy usually heat...........,,,"
"Depletion of the ozone layer is an effect of disruption of the carbon cycle on the environment,,,"
"There are four stages of carbon cycle namely,,,"
"Which of these is the way by which carbon is disrupted,,,"
"all the following are way by which carbon cycle can be disrupted except,,,"
"Pollution  is  a  way  carbon  cycle  is  disruted?,,,"
"...........is the process though which carbon are cycled  though the air ground plant animal and fossil fuel ,,,"
"PLANTS  REMOVE  CARBON  DIOXIDE  FROM  THE  ATMOSPHERE  BY  THE  PROCESS  OF.,,,"
"  carbon  cycle  is   the  process  through  which  cycle     is   cycled  through   the.,,,"
"the other name for decay,,,"
"One way of maintaining carbon cycle is to ,,,"
"Which of this is the cause of global warming,,,"
"...........................is the process that occurs when fuel reacts with oxygen to produce energy usually heat carbon dioxide and water.,,,"
"Which of the following is damaging effect of global warming.,,,"
"carbon cycle is made up of,,,"
"Deforestation  is  a  cause  of  global  warming?,,,"
"Which of the following is a stage of carbon cycle?,,,"
"What are the causes of global warming?,,,"
"........  occurs  in  the   water   bodies.,,,"
"Which of these is a way of maintaining the carbon cycle,,,"
".......... is  the   process   by  which  energy   is   obtained  from   food  in  the  body  of  living  organisms.,,,"
" ................ is the  process  that occurs when fuel reacts with oxygen to produce energy usually heat, carbondioxide and water.,,,"
".............................poisonous chemical on to the land and in water bodies ,,,"
"WHAT IS  CARBON CYCLE,,,"
"............... is the stage that involves the process by which carbon is taken form the atmosphere,,,"
"How many carbon cycle do we have,,,"
"These are causes of global warming except.,,,"
"how many carbon cycle do we have,,,"
"Is being lazy whiles there is work to do,,,"
"...................is a principles skills,tools,and system that helps you to accomplish what you want.,,,"
"........................... IS THE PRINCIPLES,SKILLS, TOOLS AND SYSTEM THAT HELP YOU TO ACCOMPLISH WHAT   YOU  WANT,,,"
"What  is  time?,,,"
"How can we use time profitably,,,"
"One  of  this  is  not  a  proper  way  of  using  time  profitably,,,"
"All are time management skills/tools except,,,"
"_______ is being lazy whiles there is work to do,,,"
".........................are activities engage in for pleasure financial reward when one engages in hobbies but personal satisfaction.  ,,,"
"....................IS THE PERIOD OF BREAK FROM NORMAL WORK IN THE FORM OF VACATION,,,"
"what  is  leisure?,,,"
"How   can   one   manage    time   properly.,,,"
"The following are not effect of idleness except,,,"
"What is  leisure?,,,"
"...........is the period of break from normal work or school in the form of vacation etc,,,"
"What  is  idleness,,,"
".........................  are  activities  engage  in for  a  pleasure  and  relaxation during  spare  time,,,"
"......................is an activity of leisure done for amusement or pleasure.,,,"
"One  of  this  is not  an  example  of  time  management.,,,"
"What is time management,,,"
"......................is the period of break from normal work or school in the form of vacation.,,,"
"leisure  is  good  for  learning,,,"
"................... are the physical combination of two or more substances,,,"
"how many types of mixtures do we have ,,,"
"...................are physical combination of two or more substance,,,"
"Mixtures can be Homogeneous and.............................. depending on the uniformity of the mixtures,,,"
"Mixtures are physical combination of two or more substances.,,,"
"............................is the combination of two immiscible substances.,,,"
"one of this is not  an example of mixture ,,,"
"how  many  type  of   mixture   do   we     have?,,,"
"...........  are  the   physical  combination  of  two  or  more   substances.,,,"
"....................... is the combination of two immiscible  substances.,,,"
"1.What  are mixtures?             ,,,"
"The boiling point of alcohol is ....,,,"
"Soluble substances are substances that dissolves completely in a.........................to form a complete solution.,,,"
"1.which of this is not a  form of solution?,,,"
"..........are type of mixtures in which their components can be easily identified?,,,"
"2.What is the solvent of  fats and wax.,,,"
"The soil is made up of,,,"
"All the following are examples of mixtures except....,,,"
"................... is a non -uniform mixture of a solute and solvent in which the particles are suspended temporary.,,,"
".......................................... help us to read various temperature,,,"
"How many types of mixtures do we have?,,,"
"How many types of mixtures do we have?,,,"
"What are heterogeneous mixtures?,,,"
"How many types of mixtures do we have?,,,"
"all the following are apparatus for evaporation except,,,"
"mixtures are physical combination of two are more substances,,,"
"Which of these is made up of solid-solid mixture,,,"
"what  is  a non -uniform  mixture of a solute  and a solvent   in which the particles.,,,"
"What are homogeneous mixtures?,,,"
"..................................... help us to provide constant source  of heat for the distillation,,,"
"Examples of mixtures  are,,,"
"....................Are physical combination of two or more substances,,,"
".................... are mixtures which their composition is uniform.,,,"
".....................IS  A  UNIFORM  MIXTURE  OF  A  SOLUTE  AND  A  SOLVENT  IN  WHICH  THE  PARTICLES  ARE  PERMANENTLY  SUSPENDED  IN  THE  SOLUTION.,,,"
"Some of the methods of separation of mixtures expect...........,,,"
"What are mixtures?,,,"
"................are mixtures which their compositions  are uniform.,,,"
"what is  the meaning of  abandi,,,"
"Which of these countries did not visit Gold Coast?,,,"
"What is the name of the longest river in the world?,,,"
"What is the main function of the peripheral vision?,,,"
"let us teaze some brains,,,"
"How many colours are available to the eyes of a dog mammalian?,,,"
"When playing Bingo , what does the number 88 represent?,,,"
"what kind of teeth does a dinosaur posses,,,"
"who is the owner of chelsea football club,,,"
"who designed the Ghana national flag?,,,"
"how many types of science do we have,,,"
"what is a processed data that is organized and  like useful for the society and that of the individuals.,,,"
"what  is  the  meaning  of  f c g,,,"
"what is the full mean of T.M.T,,,"
"krato mean's .....................,,,"
"The word democracy is from the greek word demo and................................which means ..........................and ..................................,,,"
"Abraham Lincoln was the ............  president of America,,,"
".................................... is a system of government in which the wishes of the people are taken into consideration in the process of governance,,,"
".................. is the procedure and  process where a qualified voter vote for their representative into presidential,district assembly etc,,,"
"..................... is where the views of the citizens are taken into consideration .,,,"
"the are two Greek words in democracy namely............and...........,,,"
"1.The system of government where the wishes of the people are taking into consideration by the process of governance is termed?,,,"
"Democracy was brought into existence for people to................................. ,,,"
"the type of democracy where all adults  meet at a specific location and take part in decision making process is known as.................................,,,"
"what type of governance is been practice in Ghana,,,"
"..................... is the study of human population and characteristics.,,,"
"DEMO MEANS PEOPLE AND KRATO MEANS,,,"
"......................is a system of Government in which one is prevented from enjoying his or her right,,,"
"According to the Abraham Lincolns definition of democracy,it is a democracy by the people,of the people and for the people.,,,"
"who made this fine statement democracy is government of the people by the people and for the people,,,"
"democracy refers to government for the people, by the people and for the people . this definition was made by ..  ,,,"
"the type of election which is done in an area or an entire county to affect constitutional change is,,,"
"3.Can democracy makes one to choose their own  leaders,,,"
"Abraham Lincoln defined democracy as ?,,,"
"someone who believes democracy is referred to as.,,,"
"in order for there to be a free and fair election there must be secret voting and ballot,,,"
"Riot and demonstrations come about when the citizens ..................................,,,"
"when our rights are respected it is a form of ?,,,"
"Which   of   the  following  system  of   government  uses  election   to  choose  their  president,,,"
"democracy is worked according to the .....,,,"
"it defines constitutional rule is a statement under which topic?,,,"
"...................................is the system of government in which the wishes of the people are taken into consideration in the process of governance ,,,"
" who said this,democracy is for the people,by the people and of the people,,,"
"a person who studies human population and its characteristics is known as,,,"
"How many types of democracy do we have,,,"
"there should be on man one vote falls under,,,"
"how many form of democracy do we have,,,"
"................ is expressing ones preferences for a candidate during election is termed as.,,,"
"the word universal adult sufrage means,,,"
"I am a Greek philosopher who said democracy is the power vested in the poor\minorirty of the state. Who am I ?,,,"
"the Ghana constitution was formed in the year ?,,,"
"ALL THE FOLLOWING ARE SOME TERMINOLOGIES IN DEMOCRACY EXCEPT,,,"
"............. is an agreement or argument between two political parties.,,,"
"the father of Athenian democracy is ,,,"
"The study of human population and its characteristics are done by?,,,"
"this place was found in australia due to democracy,,,"
"how  many constituencies do we have in ghana,,,"
"..........is a type of a democracy where adult meet at alocation  to take part in a decision making is also known have,,,"
".....................is the type of democracy where adult meet at a location to take part in decision making is known as   ,,,"
"what year did Ghana gain independence,,,"
"who defined democracy as government by the people ,of the people and for the people,,,"
"i am a type of  democracy where all qualified voters vote to elect their representative in a form of presidents,etc.so who am i?,,,"
"WHO IS THIS MAN,,,"
"................... is when all adults meet  at a location  and take part in decision making process,,,"
"Democracy is a characteristic of??,,,"
"6.When one is abused of his/her right it bring about,,,"
"Abraham Lincoln defined democracy as......................of the people.......... the...........  and .............. the .....................,,,"
"What is the full mean of N.D.C,,,"
"who is this ,,,"
"the system where the wishes of people are taken into consideration in the process of government is known as,,,"
"When former President John Jerry Rawlings was in power he infringed on which rights?,,,"
"7.Can democracy brings about a good and workable constitution?,,,"
".........................is having a representative elected by the people,,,"
"I AM SUPPOSED TO BE CHANGED EVERY 4 YEARS. WHO AM I?,,,"
".........................is a system of government in which the wishes of the people are taken into consideration in the system of governance,,,"
"autocracy is the opposite form of ,,,"
"one of 23 great lawgivers depicted in the chamber of the U.S. House of Representatives.,,,"
"THE TYPE OF DEMOCRACY  WHEREBY QUALIFIED ADULTS VOTE FOR THEIR REPRESENTATIVE IN THE FORM OF PRESIDENTS AND MINISTERS ETC. IS TERMED AS,,,"
"Which   of   the  country  below   uses  the  one  man  government,,,"
"Demo is derived from which type of word?,,,"
"consider this,"
"if i were to be the president of this country and i impose laws on you , i would be described as a/an .......leader,,,"
"Someone who believes in democracy is a ................ ,,,"
"......... is the action or style of governing something.,,,"
"How many form of democracy do we have,,,"
"governance is the action or style of governing something,,,"
"multi party system is a factors of domocracy,,,"
"It is someone who believes in democracy is called,,,"
"How many forms of democracy do we have,,,"
"If  demo means people and kratos means power then demo kratos means ,,,"
".........................is someone who believes in democracy.,,,"
"how many terminologies do we have in democracy,,,"
"Bye election is not in a form of YES OR NO,,,"
"direct and indirect democracy is an example of democracy,,,"
"How many form of democracy do we have.,,,"
"Democracy is a system of government in which the wishes of the people are taken into consideration in the process of governance ,,,"
"............ is someone who believes in democracy,,,"
"...........................is the action or style of governing.,,,"
"all the following are some terminologies in democracy except ,,,"
"Having a representative elected by the people is termed as ......................,,,"
"If an elected representative is been voted for by the people, then this it is,,,"
".....is someone who studys human being population,,,"
"There are two forms of democracy namely,,,"
"democracy is ............. of government in which the wishes of the people are taking into consideration  through the process of governance.,,,"
"The media educate,entertain and .......... people in the country.,,,"
"How many forms of democracy do we have.,,,"
"................. democracy is a form of democracy in which qualified voters vote to elect their ....................s in a form of presidential,district assemblies.,,,"
".....is the action of state of governing something.,,,"
".............................. is an election held in the district assembly to elect  assembly men and women ,,,"
According to Abraham Licon as govenment of peole by the peole and for the peole
"How many forms of democracy do we have ,,,"
"........Is having  a representative elected  by the people,,,"
"The action or style of governing something is known as,,,"
"........................... is an election held  to fill some vacancies in parliament house,,,"
"......................  is a system of government in which the wishes of the people are taken into consideration is termed as,,,"
"the  style of governing a country is known as............,,,"
"Multi-party system is a factor that promotes democracy,,,"
"Adults meet at a location and take part in decision making. This a factor that promote democracy and a form of democracy  ,,,"
"which president brought the system of democracy to ghana,,,"
"It is having a representative elected by the people.,,,"
"This is done to make change or amends to the constitution ,,,"
".......... is a system.......... the wishes of the people are taken into....... in the process of .........,,,"
................ is  some one who studies  human  population  and its character
"................... is having a representative elected by the people,,,"
"Democracy comes in two Greek words they are..............and.................,,,"
"Some terminologies in democracy include,,,"
"How will you rate question three [3] ,,,"
"How many terminologies do we have in democracy.,,,"
"In election how many types of election do we know,,,"
"The role of the media is they ......... ........ and ...........,,,"
"direct democracy is a form  of democracy where adult meet at a location  and take part in decision making processes,,,"
"   ......................... the of human population and its characteristics are ,,,"
"It is the action  or style of  governing  something,,,"
" .................is a system of government in which the wishes are taken into consideration in t he process of government,,,"
"If the people wishes are taken into consideration in the process of governance is termed as ,,,"
"The study of human population  and its characteristics is termed as,,,"
"...........is having   a representative elected   by  the  people,,,"
"the statement , government of the people by the people and for the people  was made by..........,,,"
".................is the form of democracy where all adult meet at a location and take part in decision making  ,,,"
"All these are  some terminologies in democracy expect.,,,"
"Give the forms of democracy ,,,"
"Bye election is use to fill vacancies in the constitution,,,"
"Does democracy allow free change of government and free and fair elections,,,"
"one of the factors that promote democracy is,,,"
"............. is the action of style of governing something,,,"
"how many types  democracy do we have,,,"
" Demograph is someone who studies .................... and it's......................... ,,,"
"good and workable constitution is a factor that promote democracy,,,"
"...............is some  one  who believes  in  demography,,,"
"We  have two form of democracy,,,"
"How many forms of democracy do we have,,,"
"THE STRUCTURE IN THE PLANT THAT TRAPS CARBON DIOXIDE IS .......,,,"
"WHICH OF THE FOLLOWING IS NOT AN END PRODUCT OF PHOTOSYNTHESIS ?,,,"
"................IS a type of Germination in which the cotyledon appear above the soil surface,,,"
"THERE ARE TWO TYPES NAMELY THE CALYX AND THE COROLLA,,,"
".......... is something that produce off springs in a shoot system.,,,"
"...............is  the  reproductive  parts  of  the  flower.,,,"
"The following are examples of fruit and seed dispersal,,,"
"Define the   term flower,,,"
" ferns,moss and algae are examples of.....................,,,"
"................ is an example of  non- flowering plant.,,,"
"..............is a remarkable feature of a plant that reproduces sexually. ,,,"
"The fusion of.........is known as?,,,"
"THE BRIGHTLY COLORED PETAL OF A FLOWER IS,,,"
". . . . is the fifth stage that take place in the life cycle of flowering plant,,,"
"The two part  of  the  stamen  is.,,,"
"what is the eighth stage in the life   cycle  of  flowering plants?,,,"
POLLINATION IS THE POLLEN GRAINS FROM THE ANTHER TO THE STIGMA OF FLOWER 
HE 
".......... is a matured ovary containing one or more seed ,,,"
"Stamen is the female part of the flower,,,"
"WHICH OF THE FOLLOWING IS AN EXAMPLE OF CITRUS FRUIT,,,"
"A  flower  consist  of  four  main   parts   except,,,"
"Which one of this will germinate?,,,"
"...............are  plants  that  bear  flowers.,,,"
"all the following are parts of a carpel except...............,,,"
"A.....................is  a shoot system  of a plant  which is   reproductive,,,"
"A flower has four main part they are,,,"
