"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
"경기도 수원시",,경기도 수원시 영통구 원천동 471,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2663739,127.0594199,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 958-2,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2554634,127.0742459,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 966-4,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2517085,127.070162,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 1025-1,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2496837,127.0807214,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 1022-4,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2484061,127.0778347,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 961-4,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.255518,127.0733329,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1037,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2928509,127.0676048,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1381-6,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2918467,127.0578037,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1040,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2916797,127.0673557,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 173,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2886483,127.0571699,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 80,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2762612,127.0527523,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1047-1,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2798206,127.0701645,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 625-1,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2748783,127.0620533,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 신동 529-10,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2482959,127.0458924,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 신동 507-1,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2460156,127.047638,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1381-18,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2873992,127.0495007,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 1069,교통단속,1,200,360도전방면,30,2019-06,031-228-3308,37.2464039,127.0657166,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 567,차량방범,1,700,360도전방면,30,2019-05,031-228-3308,37.278542,127.049608,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 578-5,차량방범,2,700,360도전방면,30,2019-05,031-228-3308,37.2771538,127.0513097,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 산53-1,차량방범,1,700,360도전방면,30,2019-05,031-228-3308,37.2769913,127.051941,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1003-1,차량방범,2,700,360도전방면,30,2019-05,031-228-3308,37.2945144,127.087275,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 망포동 568-3,차량방범,2,700,360도전방면,30,2019-05,031-228-3308,37.2373519,127.0588347,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 1000-7,차량방범,1,700,360도전방면,30,2019-05,031-228-3308,37.2572139,127.0183139,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 987,차량방범,1,700,360도전방면,30,2019-05,031-228-3308,37.2588262,127.0217298,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔로7번길 19,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.252273,126.982862,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 당수동 292-1,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.292719,126.936504,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 894,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.284375,126.973488,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고현로 1,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.248237,126.987735,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 온정로30번길 56,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.251224,126.965481,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금호로200번길 21,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.273685,126.972417,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 243-2,어린이보호,5,200,360도전방면,30,2019-08,031-228-3308,37.295274,126.961345,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 당수동 292-1,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.292655,126.936428,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 경수대로443번길 18,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.266089,127.025169,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 세지로377번길 14-1,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.284463,127.026027,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 중부대로39번길 47,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.277235,127.021659,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달문로 82번길 38-3,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.279793,127.027019,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 세지로339번길 33,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.282401,127.024857,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달문로103번길 21,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.282296,127.026821,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달문로42번길 30,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.277524,127.022949,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 수성로244번길 38,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.287515,126.999365,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 고화로72번길 9-20,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.276581,127.007061,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 장다리로 245번길7,어린이보호,5,200,360도전방면,30,2019-08,031-228-3308,37.271749,127.026107,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 창룡대로103번길 60,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.287674,127.022579,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달문로163번길 82,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.286429,127.030944,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 우만1동 산55-5,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.286511,127.039806,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 정자천로32번길 55,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.286969,126.981886,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 324-1,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.275406,127.034732,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 팔달문로134,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.282288,127.030797,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 우만2동 26-4,어린이보호,1,200,360도전방면,30,2019-08,031-228-3308,37.282958,127.038581,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 367-6,어린이보호,4,200,360도전방면,30,2019-08,031-228-3308,37.271489,127.036796,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서2동 688-4,생활방범,3,200,360도전방면,30,2019-08,031-228-3308,37.285836,126.987351,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 정자천로 14번길49,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.286689,126.980867,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 고등동 79-5,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.270432,127.006952,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 교동 45,생활방범,1,200,360도전방면,30,2019-08,031-228-3308,37.271776,127.011945,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자로 144번길 34-5,생활방범,4,200,360도전방면,30,2019-09,031-228-3308,37.302131,126.992254,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 만석로 253,생활방범,4,200,360도전방면,30,2019-09,031-228-3308,37.307542,127.003879,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 동수원로 146번길 77,생활방범,4,200,360도전방면,30,2019-09,031-228-3308,37.245938,127.032791,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1388,생활방범,4,200,360도전방면,30,2019-09,031-228-3308,37.301108,127.043571,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 화산로 263,생활방범,5,200,360도전방면,30,2019-09,031-228-3308,37.299089,126.967932,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 667-1,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.2365836,126.9734236,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 846,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.2346071,126.9734385,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 862,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.2336418,126.9746343,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 788-3,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.2339319,126.9776711,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 935-1,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.2334094,126.9773454,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 무룡로 1101,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.300222,126.997033,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 무룡로 1101,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.300026,126.996443,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 무룡로 1101,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.299493,126.996948,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 무룡로 1101,생활방범,4,200,360도전방면,30,2019-08,031-228-3308,37.300221,126.997679,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 무룡로 1101,생활방범,3,200,360도전방면,30,2019-08,031-228-3308,37.300953,126.997611,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 그곡동 산 18,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.272466,126.929999,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세권로34번길 32,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.257951,127.007598,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔로192번길 34,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.269456,126.981861,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세화로 17,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.257658,127.003779,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 덕영대로963번길 3-12,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.263452,127.003161,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세류로61번길 1,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.264756,127.008041,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 새터로29번길 50-13,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.251836,127.006266,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 경수대로165번길 16,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.241937,127.016307,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세류로 22,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.261757,127.006823,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세지로12번길 13,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.253056,127.015778,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 경수대로 179번길 13-5,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.242745,127.016661,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통로 498,차량방범,1,700,360도전방면,30,2019-08,031-228-3308,37.257484,127.076984,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 장안동 7-2,차량방범,1,700,360도전방면,30,2019-08,031-228-3308,37.288231,127.014479,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 722-1,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.232481,126.984101,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선로668번길 27,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.258499,127.023696,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 정조로526번길 23,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.256054,127.012836,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통로 200번길,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.245231,127.068456,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통로 200번길,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.245422,127.068793,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세지로82번길 15-5,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.259555,127.019121,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 장다리로 97,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.258894,127.021429,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선로575번길 12,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.260758,127.012141,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 효원로94번길 13,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.265655,127.011755,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서호서로33번길 22-13,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.269498,126.984809,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북로43번길 91,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.294181,126.954228,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 탑동로11번길 16-36,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.270605,126.973974,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔로199번길 14,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.269031,126.978955,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 수인로 319-9,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.284312,126.968065,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 동탄원천로818,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.247701,127.039686,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천로 96,생활방범,4,200,360도전방면,30,2019-11,031-228-3308,37.240982,126.974254,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 818,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.300809,126.953043,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 1012,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.26147267,127.026912,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 1035-2,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.257691,127.025207,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 946,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.262326,127.022937,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 510,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.275996,126.976308,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 895,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.285103,126.972235,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 구운동 955,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.278575,126.969794,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 입북동 103-8,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.298118,126.953638,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡동 1092,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,32.297704,126.953251,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 981,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.239891,126.974713,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 910-12,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.238939,126.975225,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 845,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.237732,126.977938,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동 4-11,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.259135,126.992515,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23 7호공원,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.274241,127.010354,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23 14호공원,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.273311,127.008386,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23 14호공원,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.272037,127.003502,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23 15호공원,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.267512,127.000192,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23,교통단속,2,200,360도전방면,30,2019-12,031-228-3308,37.269146,127.005973,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동로79번길 23,교통단속,2,200,360도전방면,30,2019-12,031-228-3308,37.258826,126.9916849,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색대로 66번길,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.247218,126.985535,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고산로,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.246518,126.982707,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천로,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.245971,126.980839,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡로 225,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.275296,126.954365,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 곡반정동 143-1,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.24121175,127.0368958,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 동탄지성로 476,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.23473933,127.0457512,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 화서2동 377-6,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.28640981,126.9908033,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통구 이의동 910-28,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.29632144,127.037698,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 매송고색로 515,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.245151,126.961538,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 당수동 138-1,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.29359191,126.9413228,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 매교동 255-1,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.26479624,127.0192639,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 인계동 998,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.26563327,127.0243768,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 고색동 435-3,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.243771,126.978935,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천로 153,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.244909,126.976636,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 4-2,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.27262381,126.961378,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 4-2,차량방범,1,700,360도전방면,30,2019-11,031-228-3308,37.27267558,126.9612539,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선동 842-10,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.24799991,127.0177085,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 경수대로 659,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.2840232,127.0282716,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔동 1-53,차량방범,2,700,360도전방면,30,2019-11,031-228-3308,37.27212058,126.989692,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세권로 94번길 23-3,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.257068,127.014641,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 세권로 102번길 10-2,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.257237,127.015118,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 동수원로146번길 261,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.238608,127.030511,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 효원로 257,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.2620858,127.0306501,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 626,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.273955,127.065909,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 262,생활방범,2,200,360도전방면,30,2019-12,031-228-3308,37.273955,127.065909,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 도청로 89번길 20,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.289335,127.047207,2021-02-08
"경기도 수원시",,"경기도 수원시 영통구 센트럴타운로 85(이의동,광교시원호반베르디움,써밋플레이스 광교)",교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.291347,127.051094,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 198,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.286383,127.054375,2021-02-08
"경기도 수원시",,"경기도 수원시 영통구 센트럴타운로 85(이의동,광교시원호반베르디움)",교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.283935,126.985823,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 291-1,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.289459,127.050079,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 광교고등학교 사거리,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.290367,127.049288,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통로 383(영통동),교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.258275,127.066663,2021-02-08
"경기도 수원시",,"경기도 수원시 영통구 광교호수공원로 155(원천동,수원광교에일린의 뜰)",교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.279243,127.059958,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 다산공원삼거리,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.290711,127.052222,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 전주 한식부페 맞은편,교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.261481,127.060428,2021-02-08
"경기도 수원시",,"경기도 수원시 영통구 예듀타운로 7(이의동,광교에듀타운50단지)",교통단속,1,200,360도전방면,30,2019-12,031-228-3308,37.284518,127.052975,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.284967,127.075242,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.284408,127.074719,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.284012,127.074426,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.283718,127.073903,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.283586,127.073176,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.283647,127.072314,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.283672,127.0719168,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1000,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.283967,127.0719168,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999-1,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.284352,127.070802,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999-2,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.284804,127.071153,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999-2,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.285307,127.071932,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999-2,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.285867,127.071846,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 997,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.292954,127.077919,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 995,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.292689,127.076999,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 995,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.292136,127.076368,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.288294,127.069576,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 996,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.287209,127.0662894,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999-2,생활방범,3,200,360도전방면,30,2019-12,031-228-3308,37.286936,127.072022,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 996,생활방범,4,200,360도전방면,30,2019-12,031-228-3308,37.288106,127.072183,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.287329,127.070413,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.287986,127.070037,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 999,생활방범,5,200,360도전방면,30,2019-12,031-228-3308,37.289028,127.071013,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1332,생활방범,5,200,360도전방면,30,2019-11,031-228-3308,37.283935,126.985823,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자천로173번길 11-6,교통단속,1,200,360도전방면,30,2019-11,031-228-3308,37.295928,126.994404,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자천로173번길 11-6,생활방범,3,200,360도전방면,30,2019-11,031-228-3308,37.295928,126.994404,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자천로173번길 11-13,교통단속,1,200,360도전방면,30,2019-11,031-228-3308,37.295397,126.994044,2021-02-08
