단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수
C2377,1105,아파트,경상남도,국민임대,51.96,146,22.0,A,30112000,331180,0.0,3.0,1110.0,579.0
C2377,1105,아파트,경상남도,국민임대,51.96,45,22.0,A,30112000,331180,0.0,3.0,1110.0,579.0
C2431,472,아파트,경상남도,국민임대,36.77,272,16.0,A,11217000,233330,0.0,2.0,1066.0,359.0
C2431,472,아파트,경상남도,국민임대,46.78,200,16.0,A,24389000,303220,0.0,2.0,1066.0,359.0
C2661,354,아파트,제주특별자치도,국민임대,26.99,140,12.0,A,7527000,137620,0.0,6.0,297.0,330.0
C2661,354,아파트,제주특별자치도,국민임대,36.98,110,12.0,A,10215000,186010,0.0,6.0,297.0,330.0
C2661,354,아파트,제주특별자치도,국민임대,46.96,104,12.0,A,22043000,231180,0.0,6.0,297.0,330.0
C1263,268,아파트,충청북도,국민임대,29.79,48,4.0,A,5914000,98920,0.0,5.0,214.0,217.0
C1263,268,아파트,충청북도,국민임대,29.81,12,4.0,A,5914000,98920,0.0,5.0,214.0,217.0
C1263,268,아파트,충청북도,국민임대,36.42,28,4.0,A,7204000,124720,0.0,5.0,214.0,217.0
C1263,268,아파트,충청북도,국민임대,36.48,120,4.0,A,7204000,124720,0.0,5.0,214.0,217.0
C1263,268,아파트,충청북도,국민임대,46.36,60,4.0,A,15806000,178490,0.0,5.0,214.0,217.0
C1136,984,아파트,경기도,국민임대,26.89,296,31.0,A,13118000,146230,0.0,19.0,865.0,763.0
C1136,984,아파트,경기도,국민임대,36.72,296,31.0,A,17849000,221500,0.0,19.0,865.0,763.0
C1136,984,아파트,경기도,국민임대,46.4,228,31.0,E,124970000,65080,0.0,19.0,865.0,763.0
C1136,984,아파트,경기도,국민임대,51.76,164,31.0,E,139418000,72610,0.0,19.0,865.0,763.0
C2605,624,아파트,강원도,국민임대,39.93,450,6.0,A,16129000,182790,0.0,3.0,535.0,572.0
C2605,624,아파트,강원도,국민임대,46.76,116,6.0,A,22581000,263440,0.0,3.0,535.0,572.0
C2605,624,아파트,강원도,국민임대,49.81,58,6.0,A,24731000,275260,0.0,3.0,535.0,572.0
C2393,1546,아파트,경기도,국민임대,36.89,18,1.0,A,18225000,215050,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,36.89,308,1.0,H,18225000,215050,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,36.98,536,1.0,H,18225000,215050,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,36.98,20,1.0,A,18225000,215050,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,46.46,120,1.0,H,39354000,274190,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,46.46,20,1.0,A,39354000,274190,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,46.74,138,1.0,H,39354000,274190,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,국민임대,46.74,6,1.0,A,39354000,274190,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,영구임대,26.7,90,1.0,I,10220000,87610,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,영구임대,26.7,14,1.0,I,10220000,87610,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,영구임대,26.7,144,1.0,I,10220000,87610,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,영구임대,33.91,4,1.0,I,12906000,110500,1.0,2.0,1176.0,922.0
C2393,1546,아파트,경기도,영구임대,33.91,128,1.0,I,12906000,110500,1.0,2.0,1176.0,922.0
C1673,640,아파트,충청북도,국민임대,29.99,168,22.0,A,7741000,120430,0.0,1.0,549.0,526.0
C1673,640,아파트,충청북도,국민임대,29.99,12,22.0,A,7741000,120430,0.0,1.0,549.0,526.0
C1673,640,아파트,충청북도,국민임대,36.84,280,22.0,A,9461000,160210,0.0,1.0,549.0,526.0
C1673,640,아파트,충청북도,국민임대,46.76,168,22.0,A,20430000,212890,0.0,1.0,549.0,526.0
C1673,640,아파트,충청북도,국민임대,46.76,12,22.0,A,20430000,212890,0.0,1.0,549.0,526.0
C1017,1460,아파트,대전광역시,국민임대,26.86,324,27.0,A,11117000,160310,0.0,2.0,1534.0,1246.0
C1017,1460,아파트,대전광역시,국민임대,36.68,580,27.0,A,15198000,227970,0.0,2.0,1534.0,1246.0
C1017,1460,아파트,대전광역시,국민임대,46.97,556,27.0,A,33436000,300840,0.0,2.0,1534.0,1246.0
C2539,396,아파트,충청남도,국민임대,29.91,128,8.0,A,6483000,109670,0.0,2.0,237.0,228.0
C2539,396,아파트,충청남도,국민임대,29.91,10,8.0,A,6483000,109670,0.0,2.0,237.0,228.0
C2539,396,아파트,충청남도,국민임대,36.7,128,8.0,A,7645000,136550,0.0,2.0,237.0,228.0
C2539,396,아파트,충청남도,국민임대,36.7,12,8.0,A,7645000,136550,0.0,2.0,237.0,228.0
C2539,396,아파트,충청남도,국민임대,46.94,60,8.0,A,16634000,179570,0.0,2.0,237.0,228.0
C2539,396,아파트,충청남도,영구임대,26.81,58,8.0,E,45995000,23950,0.0,2.0,237.0,228.0
C1933,1022,아파트,광주광역시,공공임대(10년),66.85,100,8.0,A,35000000,520000,0.0,3.0,1202.0,1730.0
C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8.0,A,35000000,520000,0.0,3.0,1202.0,1730.0
C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8.0,A,35000000,520000,0.0,3.0,1202.0,1730.0
C1933,1022,아파트,광주광역시,공공임대(10년),66.96,488,8.0,A,35000000,520000,0.0,3.0,1202.0,1730.0
C1933,1022,아파트,광주광역시,공공임대(10년),74.73,94,8.0,A,44000000,580000,0.0,3.0,1202.0,1730.0
C1933,1022,아파트,광주광역시,공공임대(10년),74.98,300,8.0,A,44000000,580000,0.0,3.0,1202.0,1730.0
C2316,1126,아파트,대구광역시,국민임대,29.13,36,36.0,A,7956000,145160,0.0,4.0,983.0,712.0
C2316,1126,아파트,대구광역시,국민임대,29.8,272,36.0,A,7956000,145160,0.0,4.0,983.0,712.0
C2316,1126,아파트,대구광역시,국민임대,36.96,574,36.0,A,9569000,188170,0.0,4.0,983.0,712.0
C2316,1126,아파트,대구광역시,국민임대,46.89,244,36.0,A,19978000,277190,0.0,4.0,983.0,712.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.39,2,0.0,A,39000000,440000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,48,0.0,A,39000000,440000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,241,0.0,A,39000000,440000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),59.96,3,0.0,A,39000000,440000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),65.39,24,0.0,A,39000000,480000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),72.82,64,0.0,A,49000000,520000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),74.55,267,0.0,A,49000000,535000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.61,7,0.0,A,55000000,570000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.74,35,0.0,A,55000000,570000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),79.93,3,0.0,A,55000000,570000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.32,22,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.51,8,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.58,2,0.0,A,61000000,590000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.59,10,0.0,A,63000000,590000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,6,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,23,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.86,163,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.89,3,0.0,A,65000000,590000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.91,126,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.92,87,0.0,A,61000000,585000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,2,0.0,A,61000000,590000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,6,0.0,A,65000000,590000,0.0,3.0,755.0,780.0
C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,12,0.0,A,65000000,590000,0.0,3.0,755.0,780.0
C2414,924,아파트,충청북도,공공임대(10년),59.97,174,13.0,A,30709000,270660,0.0,4.0,986.0,1200.0
C2414,924,아파트,충청북도,공공임대(10년),59.98,532,13.0,A,30709000,270660,0.0,4.0,986.0,1200.0
C2414,924,아파트,충청북도,공공임대(10년),59.98,174,13.0,A,30709000,270660,0.0,4.0,986.0,1200.0
C2414,924,아파트,충청북도,공공임대(10년),59.98,44,13.0,A,30709000,270660,0.0,4.0,986.0,1200.0
C1301,340,아파트,대구광역시,국민임대,26.92,96,19.0,A,10514000,145740,0.0,4.0,320.0,202.0
C1301,340,아파트,대구광역시,국민임대,26.92,24,19.0,A,10514000,145740,0.0,4.0,320.0,202.0
C1301,340,아파트,대구광역시,국민임대,33.97,220,19.0,A,13262000,173840,0.0,4.0,320.0,202.0
C1700,922,아파트,대구광역시,공공임대(10년),51.98,572,39.0,A,22000000,380000,0.0,2.0,804.0,979.0
C1700,922,아파트,대구광역시,공공임대(10년),59.91,266,39.0,A,30000000,430000,0.0,2.0,804.0,979.0
C1700,922,아파트,대구광역시,공공임대(10년),59.93,84,39.0,A,30000000,430000,0.0,2.0,804.0,979.0
C1636,632,아파트,경기도,공공임대(10년),74.85,128,7.0,A,66000000,590000,0.0,20.0,750.0,946.0
C1636,632,아파트,경기도,공공임대(10년),84.97,74,7.0,A,79500000,630000,0.0,20.0,750.0,946.0
C1636,632,아파트,경기도,공공임대(10년),84.97,48,7.0,A,79500000,630000,0.0,20.0,750.0,946.0
C1636,632,아파트,경기도,공공임대(10년),84.98,382,7.0,A,79500000,630000,0.0,20.0,750.0,946.0
C2612,1684,아파트,세종특별자치시,국민임대,29.71,628,27.0,A,9800000,154000,0.0,2.0,1689.0,1832.0
C2612,1684,아파트,세종특별자치시,국민임대,29.71,54,27.0,A,9800000,154000,0.0,2.0,1689.0,1832.0
C2612,1684,아파트,세종특별자치시,국민임대,36.61,620,27.0,A,12800000,197000,0.0,2.0,1689.0,1832.0
C2612,1684,아파트,세종특별자치시,국민임대,46.41,382,27.0,A,27500000,257000,0.0,2.0,1689.0,1832.0
C1757,794,아파트,부산광역시,국민임대,33.38,260,13.0,A,15927000,206110,2.0,4.0,676.0,508.0
C1757,794,아파트,부산광역시,국민임대,39.46,332,13.0,A,27066000,249840,2.0,4.0,676.0,508.0
C1757,794,아파트,부산광역시,국민임대,46.17,44,13.0,A,37163000,305010,2.0,4.0,676.0,508.0
C1757,794,아파트,부산광역시,국민임대,46.8,158,13.0,A,37163000,305010,2.0,4.0,676.0,508.0
C2507,1454,아파트,경기도,국민임대,29.62,43,4.0,A,13533000,162390,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,29.72,310,4.0,A,13533000,162390,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,29.91,48,4.0,A,13533000,162390,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,36.02,104,4.0,A,16343000,206110,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,36.06,23,4.0,A,16343000,206110,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,36.07,193,4.0,A,16343000,206110,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,36.73,33,4.0,A,16343000,206110,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,46.39,24,4.0,A,36122000,269610,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,46.71,6,4.0,A,36122000,269610,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,46.76,20,4.0,A,36122000,269610,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,46.76,14,4.0,A,36122000,269610,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,46.91,54,4.0,A,36122000,269610,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,국민임대,55.61,44,4.0,A,43617000,308130,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,영구임대,21.72,238,4.0,I,7794000,71320,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,영구임대,26.79,30,4.0,I,9500000,87050,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,영구임대,26.81,146,4.0,I,9500000,87050,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,영구임대,29.62,15,4.0,A,13533000,162390,0.0,4.0,880.0,763.0
C2507,1454,아파트,경기도,영구임대,29.72,109,4.0,A,13533000,162390,0.0,4.0,880.0,763.0
C1163,316,아파트,경상북도,국민임대,29.91,88,20.0,A,7783000,155850,0.0,2.0,239.0,326.0
C1163,316,아파트,경상북도,국민임대,36.53,176,20.0,A,9506000,200830,0.0,2.0,239.0,326.0
C1163,316,아파트,경상북도,국민임대,46.93,52,20.0,A,20998000,264630,0.0,2.0,239.0,326.0
C2627,580,아파트,전라남도,국민임대,26.79,138,18.0,A,5840000,89520,0.0,2.0,378.0,404.0
C2627,580,아파트,전라남도,국민임대,26.79,12,18.0,A,5840000,89520,0.0,2.0,378.0,404.0
C2627,580,아파트,전라남도,국민임대,36.92,138,18.0,A,8223000,136370,0.0,2.0,378.0,404.0
C2627,580,아파트,전라남도,국민임대,46.96,172,18.0,A,17884000,175920,0.0,2.0,378.0,404.0
C2627,580,아파트,전라남도,영구임대,24.95,96,18.0,I,7172000,68450,0.0,2.0,378.0,404.0
C2627,580,아파트,전라남도,영구임대,24.95,24,18.0,I,7172000,68450,0.0,2.0,378.0,404.0
C2040,198,아파트,충청북도,공공임대(10년),74.72,48,11.0,A,48000000,480000,0.0,2.0,200.0,336.0
C2040,198,아파트,충청북도,공공임대(10년),84.95,150,11.0,A,58000000,560000,0.0,2.0,200.0,336.0
C2609,556,아파트,제주특별자치도,국민임대,21.97,196,17.0,A,6766000,133240,0.0,2.0,490.0,555.0
C2609,556,아파트,제주특별자치도,국민임대,33.97,160,17.0,A,10514000,184250,0.0,2.0,490.0,555.0
C2609,556,아파트,제주특별자치도,국민임대,46.96,200,17.0,A,24984000,290430,0.0,2.0,490.0,555.0
C2001,540,아파트,경기도,국민임대,26.91,18,10.0,H,9110000,122000,0.0,8.0,500.0,417.0
C2001,540,아파트,경기도,국민임대,26.92,192,10.0,H,9110000,122000,0.0,8.0,500.0,417.0
C2001,540,아파트,경기도,국민임대,33.8,170,10.0,H,11430000,149000,0.0,8.0,500.0,417.0
C2001,540,아파트,경기도,국민임대,33.8,12,10.0,H,11430000,149000,0.0,8.0,500.0,417.0
C2001,540,아파트,경기도,국민임대,46.99,148,10.0,H,27280000,230000,0.0,8.0,500.0,417.0
C1065,938,아파트,경상북도,국민임대,26.9,298,37.0,H,7708000,137410,0.0,3.0,1117.0,1255.0
C1065,938,아파트,경상북도,국민임대,33.92,252,37.0,H,9719000,168640,0.0,3.0,1117.0,1255.0
C1065,938,아파트,경상북도,국민임대,46.94,388,37.0,H,23095000,256080,0.0,3.0,1117.0,1255.0
C1363,2568,아파트,경기도,국민임대,26.85,150,11.0,H,17021000,158060,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,26.85,88,11.0,H,17021000,158060,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,29.92,90,11.0,H,19451000,175260,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,29.92,72,11.0,H,19451000,175260,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,29.92,340,11.0,H,19451000,175260,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,36.96,375,11.0,H,23892000,224730,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,36.96,144,11.0,H,23892000,224730,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,36.96,45,11.0,H,23892000,224730,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,46.49,58,11.0,H,51763000,287090,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,46.49,141,11.0,H,51763000,287090,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,국민임대,46.77,515,11.0,H,51763000,287090,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,영구임대,21.95,86,11.0,I,10718000,71930,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,영구임대,26.85,300,11.0,I,12881000,87840,0.0,6.0,1798.0,2550.0
C1363,2568,아파트,경기도,영구임대,26.85,164,11.0,I,12881000,87840,0.0,6.0,1798.0,2550.0
C2579,1058,아파트,경기도,국민임대,24.76,186,16.0,H,14813000,155100,0.0,4.0,956.0,751.0
C2579,1058,아파트,경기도,국민임대,24.77,288,16.0,H,14813000,155100,0.0,4.0,956.0,751.0
C2579,1058,아파트,경기도,국민임대,37.59,368,16.0,H,30813000,232140,0.0,4.0,956.0,751.0
C2579,1058,아파트,경기도,국민임대,46.75,133,16.0,H,47896000,300840,0.0,4.0,956.0,751.0
C2579,1058,아파트,경기도,국민임대,51.72,19,16.0,H,53018000,317500,0.0,4.0,956.0,751.0
C2579,1058,아파트,경기도,국민임대,59.45,64,16.0,H,60898000,351850,0.0,4.0,956.0,751.0
C1048,368,아파트,경기도,국민임대,26.99,176,15.0,H,16031000,168640,0.0,3.0,333.0,243.0
C1048,368,아파트,경기도,국민임대,37.98,128,15.0,H,30928000,238380,0.0,3.0,333.0,243.0
C1048,368,아파트,경기도,국민임대,46.85,64,15.0,H,47698000,308130,0.0,3.0,333.0,243.0
C1210,1088,아파트,대구광역시,행복주택,21.56,85,39.0,J,19880000,107680,0.0,4.0,773.0,586.0
C1210,1088,아파트,대구광역시,행복주택,21.56,57,39.0,J,19880000,107680,0.0,4.0,773.0,586.0
C1210,1088,아파트,대구광역시,행복주택,21.56,498,39.0,J,20680000,112010,0.0,4.0,773.0,586.0
C1210,1088,아파트,대구광역시,행복주택,26.62,76,39.0,J,24800000,134330,0.0,4.0,773.0,586.0
C1210,1088,아파트,대구광역시,행복주택,36.74,372,39.0,J,33920000,183730,0.0,4.0,773.0,586.0
C1320,1696,아파트,경상남도,국민임대,26.8,616,35.0,H,7870000,154000,0.0,4.0,1648.0,924.0
C1320,1696,아파트,경상남도,국민임대,33.88,728,35.0,H,9930000,184000,0.0,4.0,1648.0,924.0
C1320,1696,아파트,경상남도,국민임대,46.93,184,35.0,H,23640000,290000,0.0,4.0,1648.0,924.0
C1320,1696,아파트,경상남도,국민임대,46.93,168,35.0,H,23640000,290000,0.0,4.0,1648.0,924.0
C1941,404,아파트,경상남도,공공임대(10년),84.94,64,19.0,A,47288000,627080,0.0,3.0,490.0,600.0
C1941,404,아파트,경상남도,공공임대(10년),84.94,72,19.0,A,47288000,627080,0.0,3.0,490.0,600.0
C1941,404,아파트,경상남도,공공임대(10년),84.96,16,19.0,A,47288000,627080,0.0,3.0,490.0,600.0
C1941,404,아파트,경상남도,공공임대(10년),84.99,252,19.0,A,47288000,627080,0.0,3.0,490.0,600.0
C1326,1934,아파트,부산광역시,국민임대,24.72,472,43.0,H,-,-,0.0,4.0,1670.0,1153.0
C1326,1934,아파트,부산광역시,국민임대,24.79,104,43.0,H,-,-,0.0,4.0,1670.0,1153.0
C1326,1934,아파트,부산광역시,국민임대,26.83,590,43.0,H,-,-,0.0,4.0,1670.0,1153.0
C1326,1934,아파트,부산광역시,국민임대,37.7,464,43.0,H,-,-,0.0,4.0,1670.0,1153.0
C1326,1934,아파트,부산광역시,국민임대,46.94,304,43.0,H,-,-,0.0,4.0,1670.0,1153.0
C1685,295,아파트,충청북도,행복주택,26.04,49,28.0,K,40572000,21120,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,26.04,38,28.0,K,40572000,21120,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,26.07,98,28.0,K,40572000,21120,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,26.07,15,28.0,K,40572000,21120,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,26.24,15,28.0,K,40572000,21120,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,33.55,72,28.0,L,18284000,99000,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,42.57,2,28.0,L,23352000,128000,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,42.65,2,28.0,L,23352000,128000,0.0,1.0,167.0,164.0
C1685,295,아파트,충청북도,행복주택,43.07,4,28.0,L,23908000,131000,0.0,1.0,167.0,164.0
C2618,1550,아파트,경기도,국민임대,24.97,430,40.0,E,63613000,33130,0.0,7.0,1319.0,783.0
C2618,1550,아파트,경기도,국민임대,36.9,408,40.0,H,16243000,209240,0.0,7.0,1319.0,783.0
C2618,1550,아파트,경기도,국민임대,46.98,368,40.0,E,129988000,67700,0.0,7.0,1319.0,783.0
C2618,1550,아파트,경기도,영구임대,23.86,176,40.0,I,9316000,77360,0.0,7.0,1319.0,783.0
C2618,1550,아파트,경기도,영구임대,23.89,168,40.0,I,9328000,77450,0.0,7.0,1319.0,783.0
C1451,1618,아파트,경기도,국민임대,26.97,480,38.0,E,72960000,38000,0.0,3.0,1382.0,1044.0
C1451,1618,아파트,경기도,국민임대,33.97,600,38.0,H,15992000,178010,0.0,3.0,1382.0,1044.0
C1451,1618,아파트,경기도,국민임대,43.9,304,38.0,E,127360000,66330,0.0,3.0,1382.0,1044.0
C1451,1618,아파트,경기도,영구임대,24.86,100,38.0,I,10319000,79970,0.0,3.0,1382.0,1044.0
C1451,1618,아파트,경기도,영구임대,24.96,134,38.0,I,10360000,80300,0.0,3.0,1382.0,1044.0
C2143,363,아파트,강원도,공공임대(10년),74.97,104,2.0,A,36494000,514000,0.0,2.0,434.0,719.0
C2143,363,아파트,강원도,공공임대(10년),74.97,72,2.0,A,36494000,514000,0.0,2.0,434.0,719.0
C2143,363,아파트,강원도,공공임대(10년),84.78,153,2.0,A,46260000,580820,0.0,2.0,434.0,719.0
C2143,363,아파트,강원도,공공임대(10년),84.78,34,2.0,A,46260000,580820,0.0,2.0,434.0,719.0
C1968,514,아파트,강원도,국민임대,26.8,232,0.0,A,8200000,110000,0.0,3.0,309.0,220.0
C1968,514,아파트,강원도,국민임대,26.92,30,0.0,A,8200000,110000,0.0,3.0,309.0,220.0
C1968,514,아파트,강원도,국민임대,36.69,52,0.0,A,12500000,180000,0.0,3.0,309.0,220.0
C1968,514,아파트,강원도,국민임대,46.86,52,0.0,A,25000000,200000,0.0,3.0,309.0,220.0
C1968,514,아파트,강원도,영구임대,23.48,148,0.0,I,8377000,66180,0.0,3.0,309.0,220.0
C2470,636,아파트,대전광역시,공공임대(5년),39.9,96,1.0,A,23000000,340000,1.0,2.0,772.0,887.0
C2470,636,아파트,대전광역시,공공임대(5년),46.81,264,1.0,A,26000000,380000,1.0,2.0,772.0,887.0
C2470,636,아파트,대전광역시,공공임대(5년),59.95,46,1.0,A,32000000,480000,1.0,2.0,772.0,887.0
C1258,840,아파트,경상남도,국민임대,26.83,224,0.0,H,9672000,128000,0.0,3.0,658.0,616.0
C1258,840,아파트,경상남도,국민임대,26.9,36,0.0,H,9672000,128000,0.0,3.0,658.0,616.0
C1258,840,아파트,경상남도,국민임대,37.7,330,0.0,H,18624000,182000,0.0,3.0,658.0,616.0
C1258,840,아파트,경상남도,국민임대,46.94,110,0.0,H,29054000,240000,0.0,3.0,658.0,616.0
C1258,840,아파트,경상남도,영구임대,24.72,122,0.0,I,7973000,72200,0.0,3.0,658.0,616.0
C1258,840,아파트,경상남도,영구임대,24.79,18,0.0,I,7973000,72200,0.0,3.0,658.0,616.0
C2453,659,아파트,경기도,국민임대,26.98,230,7.0,H,18488000,170720,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,국민임대,26.98,18,7.0,H,18488000,170720,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,국민임대,37.64,156,7.0,H,35279000,239430,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,국민임대,45.71,130,7.0,H,52237000,302930,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,영구임대,24.98,54,7.0,I,12139000,80350,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,영구임대,24.98,18,7.0,I,12139000,80350,2.0,3.0,573.0,559.0
C2453,659,아파트,경기도,영구임대,24.98,52,7.0,I,12139000,80350,2.0,3.0,573.0,559.0
C1659,902,아파트,광주광역시,행복주택,16.99,116,32.0,M,14616000,82820,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,16.99,120,32.0,M,14616000,82820,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.54,8,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.54,90,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.54,18,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.54,238,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.54,18,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,26.58,24,32.0,N,23370000,132430,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,36.81,72,32.0,N,32110000,181950,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,36.81,120,32.0,N,32110000,181950,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,36.93,18,32.0,N,32110000,181950,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,44.78,48,32.0,O,41120000,233010,0.0,2.0,635.0,416.0
C1659,902,아파트,광주광역시,행복주택,44.96,12,32.0,N,39064000,221360,0.0,2.0,635.0,416.0
C1724,1256,아파트,경상남도,국민임대,31.65,210,1.0,H,9859000,172000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,영구임대,24.74,80,1.0,I,8112000,81000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,21.54,22,1.0,L,20460000,100000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,21.54,97,1.0,L,20460000,100000,0.0,6.0,878.0,701.0
C1724,1256,아파트,경상남도,행복주택,21.54,33,1.0,L,20460000,100000,0.0,6.0,878.0,701.0
